Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Douglas,Arizona,2601,US-Mexico Border,Sep-23,Bus Passengers,300,31.334,-109.56,POINT (-109.560344 31.334043)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Personal Vehicles,2795,48.999,-103.004,POINT (-103.004361 48.999333)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Personal Vehicle Passengers,62729,47.249,-68.604,POINT (-68.603918 47.249206)
Grand Portage,Minnesota,3613,US-Canada Border,Sep-23,Buses,129,48.001,-89.585,POINT (-89.58515 48.001427)
Ferry,Washington,3013,US-Canada Border,Sep-23,Personal Vehicles,1098,49,-118.761,POINT (-118.761166 49.000083)
Calais,Maine,0115,US-Canada Border,Sep-23,Trains,12,45.189,-67.275,POINT (-67.275381 45.188548)
Laredo,Texas,2304,US-Mexico Border,Sep-23,Truck Containers Loaded,39673,27.5,-99.507,POINT (-99.507412 27.499561)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Pedestrians,1854,48.998,-111.96,POINT (-111.959611 48.998388)
Piegan,Montana,3316,US-Canada Border,Sep-23,Train Passengers,0,48.998,-113.379,POINT (-113.378777 48.998083)
Alexandria Bay,New York,0708,US-Canada Border,Sep-23,Trucks,16622,44.347,-75.984,POINT (-75.983592 44.347229)
Champlain Rouses Point,New York,0712,US-Canada Border,Sep-23,Truck Containers Loaded,0,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Personal Vehicles,16229,48.998,-111.96,POINT (-111.959611 48.998388)
Hannah,North Dakota,3408,US-Canada Border,Sep-23,Pedestrians,0,49,-98.694,POINT (-98.693777 49.000138)
Hansboro,North Dakota,3415,US-Canada Border,Sep-23,Train Passengers,0,49,-99.347,POINT (-99.346527 48.999583)
Walhalla,North Dakota,3407,US-Canada Border,Sep-23,Personal Vehicles,3324,49,-97.908,POINT (-97.908416 49.000472)
Raymond,Montana,3301,US-Canada Border,Sep-23,Buses,5,48.999,-104.574,POINT (-104.574333 48.999194)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Bus Passengers,0,31.483,-111.544,POINT (-111.544363 31.483039)
Tecate,California,2505,US-Mexico Border,Sep-23,Personal Vehicle Passengers,108084,32.576,-116.626,POINT (-116.626216 32.576428)
Pinecreek,Minnesota,3425,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
Oroville,Washington,3019,US-Canada Border,Sep-23,Trucks,2867,49,-119.462,POINT (-119.461833 49.000083)
Brownsville,Texas,2301,US-Mexico Border,Sep-23,Bus Passengers,9680,25.952,-97.401,POINT (-97.40067 25.95155)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Rail Containers Loaded,0,29.327,-100.928,POINT (-100.927612 29.326784)
St John,North Dakota,3405,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-99.659,POINT (-99.659111 48.999277)
Tecate,California,2505,US-Mexico Border,Sep-23,Rail Containers Empty,0,32.576,-116.626,POINT (-116.626216 32.576428)
Opheim,Montana,3317,US-Canada Border,Sep-23,Pedestrians,10,49,-106.378,POINT (-106.377583 48.999527)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Personal Vehicles,240167,28.705,-100.512,POINT (-100.511977 28.705483)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Personal Vehicle Passengers,862991,31.333,-110.943,POINT (-110.942516 31.332839)
Rio Grande City,Texas,2307,US-Mexico Border,Sep-23,Truck Containers Empty,137,26.366,-98.803,POINT (-98.802513 26.365761)
St John,North Dakota,3405,US-Canada Border,Sep-23,Buses,3,48.999,-99.659,POINT (-99.659111 48.999277)
Rio Grande City,Texas,2307,US-Mexico Border,Sep-23,Trucks,1642,26.366,-98.803,POINT (-98.802513 26.365761)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Rail Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Trucks,0,32.543,-117.029,POINT (-117.028761 32.542528)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Truck Containers Empty,0,59.451,-136.362,POINT (-136.361944 59.450556)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Buses,2,31.784,-107.628,POINT (-107.627948 31.783742)
Richford,Vermont,0203,US-Canada Border,Sep-23,Rail Containers Loaded,0,45.012,-72.589,POINT (-72.588559 45.01174)
Fortuna,North Dakota,3417,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-103.809,POINT (-103.80925 48.999555)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Bus Passengers,212,59.451,-136.362,POINT (-136.361944 59.450556)
Roma,Texas,2310,US-Mexico Border,Sep-23,Truck Containers Empty,491,26.404,-99.019,POINT (-99.018981 26.403928)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Trucks,2454,32.485,-114.782,POINT (-114.7822222 32.485)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Personal Vehicle Passengers,520855,32.485,-114.782,POINT (-114.7822222 32.485)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Personal Vehicle Passengers,106872,47.36,-68.329,POINT (-68.328684 47.360052)
Danville,Washington,3012,US-Canada Border,Sep-23,Trains,20,49,-118.504,POINT (-118.503722 49.000083)
Raymond,Montana,3301,US-Canada Border,Sep-23,Personal Vehicles,3165,48.999,-104.574,POINT (-104.574333 48.999194)
Whitlash,Montana,3321,US-Canada Border,Sep-23,Train Passengers,0,48.997,-111.258,POINT (-111.257916 48.99725)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Rail Containers Loaded,0,45.006,-72.099,POINT (-72.099279 45.005739)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Trains,0,49,-98.365,POINT (-98.36525 49.00025)
El Paso,Texas,2402,US-Mexico Border,Sep-23,Personal Vehicle Passengers,3727773,31.764,-106.451,POINT (-106.451188 31.764363)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Personal Vehicle Passengers,4693,31.483,-111.544,POINT (-111.544363 31.483039)
Trout River,New York,0715,US-Canada Border,Sep-23,Trains,64,44.992,-74.308,POINT (-74.308172 44.992058)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Rail Containers Empty,0,31.483,-111.544,POINT (-111.544363 31.483039)
Fortuna,North Dakota,3417,US-Canada Border,Sep-23,Pedestrians,0,49,-103.809,POINT (-103.80925 48.999555)
Ferry,Washington,3013,US-Canada Border,Sep-23,Buses,1,49,-118.761,POINT (-118.761166 49.000083)
Roma,Texas,2310,US-Mexico Border,Sep-23,Rail Containers Loaded,0,26.404,-99.019,POINT (-99.018981 26.403928)
Raymond,Montana,3301,US-Canada Border,Sep-23,Bus Passengers,181,48.999,-104.574,POINT (-104.574333 48.999194)
Point Roberts,Washington,3017,US-Canada Border,Sep-23,Bus Passengers,1323,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Calexico East,California,2507,US-Mexico Border,Sep-23,Rail Containers Empty,200,32.673,-115.388,POINT (-115.388018 32.673389)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Buses,0,48.999,-105.162,POINT (-105.162324 48.999347)
Massena,New York,0704,US-Canada Border,Sep-23,Trucks,2718,44.991,-74.74,POINT (-74.739722 44.990556)
Point Roberts,Washington,3017,US-Canada Border,Sep-23,Trucks,554,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Jackman,Maine,0104,US-Canada Border,Sep-23,Truck Containers Loaded,2103,45.806,-70.397,POINT (-70.396722 45.805661)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Train Passengers,42,32.55,-116.939,POINT (-116.938538 32.55033)
Del Bonita,Montana,3322,US-Canada Border,Sep-23,Truck Containers Empty,5,48.999,-112.788,POINT (-112.78825 48.998555)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Trucks,1336,48.999,-95.377,POINT (-95.376555 48.999)
Turner,Montana,3306,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-108.388,POINT (-108.387916 48.999527)
Grand Portage,Minnesota,3613,US-Canada Border,Sep-23,Rail Containers Empty,0,48.001,-89.585,POINT (-89.58515 48.001427)
Calexico,California,2503,US-Mexico Border,Sep-23,Train Passengers,0,32.673,-115.388,POINT (-115.388018 32.673389)
Scobey,Montana,3309,US-Canada Border,Sep-23,Trucks,44,49,-105.408,POINT (-105.407638 48.999527)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Trucks,12012,49,-97.237,POINT (-97.237036 49.000453)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Train Passengers,0,49,-117.299,POINT (-117.299444 48.999972)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Sep-23,Pedestrians,1128,43.095,-79.056,POINT (-79.055847 43.09549)
Norton,Vermont,0211,US-Canada Border,Sep-23,Rail Containers Empty,391,45.011,-71.793,POINT (-71.793219 45.010771)
Jackman,Maine,0104,US-Canada Border,Sep-23,Trucks,8400,45.806,-70.397,POINT (-70.396722 45.805661)
Danville,Washington,3012,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-118.504,POINT (-118.503722 49.000083)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-95.766,POINT (-95.766469 48.999538)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Truck Containers Loaded,9598,48.998,-111.96,POINT (-111.959611 48.998388)
Norton,Vermont,0211,US-Canada Border,Sep-23,Bus Passengers,136,45.011,-71.793,POINT (-71.793219 45.010771)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Personal Vehicle Passengers,3125,49,-98.365,POINT (-98.36525 49.00025)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Trucks,91,31.483,-111.544,POINT (-111.544363 31.483039)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Sep-23,Buses,3905,43.095,-79.056,POINT (-79.055847 43.09549)
Calexico,California,2503,US-Mexico Border,Sep-23,Buses,203,32.673,-115.388,POINT (-115.388018 32.673389)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-103.487,POINT (-103.486555 48.999305)
Richford,Vermont,0203,US-Canada Border,Sep-23,Truck Containers Empty,0,45.012,-72.589,POINT (-72.588559 45.01174)
Piegan,Montana,3316,US-Canada Border,Sep-23,Pedestrians,85,48.998,-113.379,POINT (-113.378777 48.998083)
Andrade,California,2502,US-Mexico Border,Sep-23,Truck Containers Empty,67,32.718,-114.728,POINT (-114.72832 32.718143)
Piegan,Montana,3316,US-Canada Border,Sep-23,Buses,5,48.998,-113.379,POINT (-113.378777 48.998083)
Del Bonita,Montana,3322,US-Canada Border,Sep-23,Trucks,54,48.999,-112.788,POINT (-112.78825 48.998555)
El Paso,Texas,2402,US-Mexico Border,Sep-23,Bus Passengers,9477,31.764,-106.451,POINT (-106.451188 31.764363)
Douglas,Arizona,2601,US-Mexico Border,Sep-23,Pedestrians,46718,31.334,-109.56,POINT (-109.560344 31.334043)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Buses,4,49,-97.207,POINT (-97.206601 49.000171)
Houlton,Maine,0106,US-Canada Border,Sep-23,Train Passengers,0,46.135,-67.781,POINT (-67.781288 46.134879)
Whitlash,Montana,3321,US-Canada Border,Sep-23,Rail Containers Loaded,0,48.997,-111.258,POINT (-111.257916 48.99725)
Laredo,Texas,2304,US-Mexico Border,Sep-23,Truck Containers Loaded,67504,27.5,-99.507,POINT (-99.507412 27.499561)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Truck Containers Loaded,1059,31.784,-106.679,POINT (-106.679437 31.783939)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Personal Vehicles,7924,46.45,-67.785,POINT (-67.78484 46.450335)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Buses,344,28.705,-100.512,POINT (-100.511977 28.705483)
Laurier,Washington,3016,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-118.224,POINT (-118.223777 49.000083)
Hansboro,North Dakota,3415,US-Canada Border,Sep-23,Personal Vehicle Passengers,1520,49,-99.347,POINT (-99.346527 48.999583)
St John,North Dakota,3405,US-Canada Border,Sep-23,Trains,0,48.999,-99.659,POINT (-99.659111 48.999277)
Blaine,Washington,3004,US-Canada Border,Sep-23,Truck Containers Empty,9107,48.994,-122.749,POINT (-122.748884 48.994045)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Truck Containers Empty,1386,48.998,-111.96,POINT (-111.959611 48.998388)
Boundary,Washington,3015,US-Canada Border,Sep-23,Personal Vehicles,4505,49.001,-117.628,POINT (-117.627583 49.00075)
Blaine,Washington,3004,US-Canada Border,Sep-23,Personal Vehicle Passengers,868003,48.994,-122.749,POINT (-122.748884 48.994045)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-117.299,POINT (-117.299444 48.999972)
Massena,New York,0704,US-Canada Border,Sep-23,Buses,442,44.991,-74.74,POINT (-74.739722 44.990556)
Fort Fairfield,Maine,0107,US-Canada Border,Sep-23,Trucks,921,46.765,-67.789,POINT (-67.789471 46.765323)
Hannah,North Dakota,3408,US-Canada Border,Sep-23,Personal Vehicles,566,49,-98.694,POINT (-98.693777 49.000138)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-98.365,POINT (-98.36525 49.00025)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Train Passengers,372,49,-97.207,POINT (-97.206601 49.000171)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Trucks,142,48.999,-103.004,POINT (-103.004361 48.999333)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Personal Vehicle Passengers,0,32.543,-117.029,POINT (-117.028761 32.542528)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Train Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Trains,0,49,-98.938,POINT (-98.938361 49.000027)
Presidio,Texas,2403,US-Mexico Border,Sep-23,Rail Containers Empty,42,29.562,-104.395,POINT (-104.394907 29.561827)
Douglas,Arizona,2601,US-Mexico Border,Sep-23,Rail Containers Loaded,0,31.334,-109.56,POINT (-109.560344 31.334043)
Richford,Vermont,0203,US-Canada Border,Sep-23,Truck Containers Loaded,0,45.012,-72.589,POINT (-72.588559 45.01174)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Rail Containers Empty,0,31.784,-106.679,POINT (-106.679437 31.783939)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Personal Vehicle Passengers,1631,49,-98.938,POINT (-98.938361 49.000027)
St John,North Dakota,3405,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Pedestrians,275,49.001,-116.181,POINT (-116.181027 49.000555)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Truck Containers Empty,6453,26.095,-98.271,POINT (-98.271092 26.095032)
Alcan,Alaska,3104,US-Canada Border,Sep-23,Rail Containers Loaded,0,62.615,-141.001,POINT (-141.001444 62.614961)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Sep-23,Rail Containers Loaded,0,43.095,-79.056,POINT (-79.055847 43.09549)
Ferry,Washington,3013,US-Canada Border,Sep-23,Buses,5,49,-118.761,POINT (-118.761166 49.000083)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Pedestrians,43705,32.55,-116.939,POINT (-116.938538 32.55033)
Calexico,California,2503,US-Mexico Border,Sep-23,Buses,90,32.673,-115.388,POINT (-115.388018 32.673389)
Sumas,Washington,3009,US-Canada Border,Sep-23,Train Passengers,360,49.002,-122.265,POINT (-122.264805 49.002388)
Nogales,Arizona,2604,US-Mexico Border,Sep-23,Truck Containers Empty,4225,31.333,-110.943,POINT (-110.942516 31.332839)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Truck Containers Loaded,1402,32.485,-114.782,POINT (-114.7822222 32.485)
Ogdensburg,New York,0701,US-Canada Border,Sep-23,Bus Passengers,1020,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Personal Vehicles,2529,31.483,-111.544,POINT (-111.544363 31.483039)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Trains,0,49,-95.766,POINT (-95.766469 48.999538)
Presidio,Texas,2403,US-Mexico Border,Sep-23,Truck Containers Loaded,244,29.562,-104.395,POINT (-104.394907 29.561827)
Alexandria Bay,New York,0708,US-Canada Border,Sep-23,Rail Containers Empty,0,44.347,-75.984,POINT (-75.983592 44.347229)
International Falls,Minnesota,3604,US-Canada Border,Sep-23,Trucks,5770,48.608,-93.401,POINT (-93.401355 48.6078)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Personal Vehicle Passengers,589168,32.485,-114.782,POINT (-114.7822222 32.485)
Ferry,Washington,3013,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-118.761,POINT (-118.761166 49.000083)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Rail Containers Loaded,0,26.062,-97.95,POINT (-97.949958 26.062133)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Pedestrians,8,49,-97.207,POINT (-97.206601 49.000171)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Personal Vehicle Passengers,10414,49,-97.207,POINT (-97.206601 49.000171)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Pedestrians,836,47.249,-68.604,POINT (-68.603918 47.249206)
Carbury,North Dakota,3421,US-Canada Border,Sep-23,Trains,0,48.999,-100.556,POINT (-100.555805 48.999416)
Boundary,Washington,3015,US-Canada Border,Sep-23,Personal Vehicles,4260,49.001,-117.628,POINT (-117.627583 49.00075)
Danville,Washington,3012,US-Canada Border,Sep-23,Pedestrians,88,49,-118.504,POINT (-118.503722 49.000083)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Trucks,0,49,-95.766,POINT (-95.766469 48.999538)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Train Passengers,0,31.334,-109.948,POINT (-109.948413 31.334084)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Train Passengers,129,49.001,-116.181,POINT (-116.181027 49.000555)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Bus Passengers,598,29.327,-100.928,POINT (-100.927612 29.326784)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Truck Containers Empty,0,49.002,-122.485,POINT (-122.485027 49.002277)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Truck Containers Loaded,36463,42.999,-82.424,POINT (-82.423611 42.998611)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Personal Vehicle Passengers,654,49,-98.938,POINT (-98.938361 49.000027)
International Falls,Minnesota,3604,US-Canada Border,Sep-23,Buses,12,48.608,-93.401,POINT (-93.401355 48.6078)
Tornillo,Texas,2404,US-Mexico Border,Sep-23,Personal Vehicles,53030,31.435,-106.143,POINT (-106.142669 31.435334)
Point Roberts,Washington,3017,US-Canada Border,Sep-23,Train Passengers,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Turner,Montana,3306,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-108.388,POINT (-108.387916 48.999527)
Boundary,Washington,3015,US-Canada Border,Sep-23,Train Passengers,0,49.001,-117.628,POINT (-117.627583 49.00075)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-116.499,POINT (-116.49925 48.999861)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Train Passengers,0,47.249,-68.604,POINT (-68.603918 47.249206)
Houlton,Maine,0106,US-Canada Border,Sep-23,Bus Passengers,1426,46.135,-67.781,POINT (-67.781288 46.134879)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
Vanceboro,Maine,0105,US-Canada Border,Sep-23,Train Passengers,58,45.569,-67.429,POINT (-67.428541 45.568761)
Fort Fairfield,Maine,0107,US-Canada Border,Sep-23,Truck Containers Loaded,0,46.765,-67.789,POINT (-67.789471 46.765323)
Norton,Vermont,0211,US-Canada Border,Sep-23,Bus Passengers,362,45.011,-71.793,POINT (-71.793219 45.010771)
Sumas,Washington,3009,US-Canada Border,Sep-23,Rail Containers Loaded,286,49.002,-122.265,POINT (-122.264805 49.002388)
Point Roberts,Washington,3017,US-Canada Border,Sep-23,Trains,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Neche,North Dakota,3404,US-Canada Border,Sep-23,Train Passengers,0,49.001,-97.557,POINT (-97.557333 49.000527)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Bus Passengers,1308,48.998,-111.96,POINT (-111.959611 48.998388)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Truck Containers Loaded,2641,29.327,-100.928,POINT (-100.927612 29.326784)
Whitlash,Montana,3321,US-Canada Border,Sep-23,Rail Containers Empty,0,48.997,-111.258,POINT (-111.257916 48.99725)
Laurier,Washington,3016,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-118.224,POINT (-118.223777 49.000083)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Rail Containers Empty,37,45.006,-72.099,POINT (-72.099279 45.005739)
Portland,Maine,0101,US-Canada Border,Sep-23,Truck Containers Empty,0,43.659,-70.243,POINT (-70.243056 43.659444)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Train Passengers,0,49,-97.237,POINT (-97.237036 49.000453)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Personal Vehicles,2021,49,-98.365,POINT (-98.36525 49.00025)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Pedestrians,203275,32.485,-114.782,POINT (-114.7822222 32.485)
Oroville,Washington,3019,US-Canada Border,Sep-23,Personal Vehicle Passengers,49187,49,-119.462,POINT (-119.461833 49.000083)
Opheim,Montana,3317,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-106.378,POINT (-106.377583 48.999527)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Personal Vehicles,25516,48.998,-111.96,POINT (-111.959611 48.998388)
Calais,Maine,0115,US-Canada Border,Sep-23,Bus Passengers,4331,45.189,-67.275,POINT (-67.275381 45.188548)
Roosville,Montana,3318,US-Canada Border,Sep-23,Pedestrians,69,49,-115.056,POINT (-115.056027 48.999638)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Train Passengers,0,26.062,-97.95,POINT (-97.949958 26.062133)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Personal Vehicles,155018,29.327,-100.928,POINT (-100.927612 29.326784)
Frontier,Washington,3020,US-Canada Border,Sep-23,Personal Vehicles,3404,49,-117.832,POINT (-117.831527 49.0005)
Van Buren,Maine,0108,US-Canada Border,Sep-23,Buses,8,47.16,-67.931,POINT (-67.930799 47.159645)
Jackman,Maine,0104,US-Canada Border,Sep-23,Train Passengers,133,45.806,-70.397,POINT (-70.396722 45.805661)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Personal Vehicle Passengers,2945628,32.543,-117.029,POINT (-117.028761 32.542528)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Personal Vehicle Passengers,386527,42.999,-82.424,POINT (-82.423611 42.998611)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Truck Containers Empty,511,31.784,-106.679,POINT (-106.679437 31.783939)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Bus Passengers,0,48.999,-103.487,POINT (-103.486555 48.999305)
Skagway,Alaska,3103,US-Canada Border,Sep-23,Train Passengers,7534,59.63,-135.164,POINT (-135.164444 59.629722)
Morgan,Montana,3319,US-Canada Border,Sep-23,Personal Vehicle Passengers,2966,49,-107.832,POINT (-107.831819 48.999829)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Trains,0,48.999,-105.162,POINT (-105.162324 48.999347)
Sherwood,North Dakota,3414,US-Canada Border,Sep-23,Train Passengers,0,48.999,-101.628,POINT (-101.627527 48.999305)
Champlain Rouses Point,New York,0712,US-Canada Border,Sep-23,Trucks,26108,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Personal Vehicle Passengers,152712,47.36,-68.329,POINT (-68.328684 47.360052)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Truck Containers Loaded,5199,49.001,-116.181,POINT (-116.181027 49.000555)
Andrade,California,2502,US-Mexico Border,Sep-23,Truck Containers Loaded,70,32.718,-114.728,POINT (-114.72832 32.718143)
Douglas,Arizona,2601,US-Mexico Border,Sep-23,Trucks,3988,31.334,-109.56,POINT (-109.560344 31.334043)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Blaine,Washington,3004,US-Canada Border,Sep-23,Trains,121,48.994,-122.749,POINT (-122.748884 48.994045)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Truck Containers Empty,630,47.36,-68.329,POINT (-68.328684 47.360052)
Frontier,Washington,3020,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-117.832,POINT (-117.831527 49.0005)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Personal Vehicles,5473,48.999,-95.377,POINT (-95.376555 48.999)
Lukeville,Arizona,2602,US-Mexico Border,Sep-23,Truck Containers Empty,34,31.88,-112.817,POINT (-112.817077 31.880195)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Buses,0,32.485,-114.782,POINT (-114.7822222 32.485)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Pedestrians,258733,32.485,-114.782,POINT (-114.7822222 32.485)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Buses,20,49.002,-122.485,POINT (-122.485027 49.002277)
Houlton,Maine,0106,US-Canada Border,Sep-23,Bus Passengers,1002,46.135,-67.781,POINT (-67.781288 46.134879)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Personal Vehicle Passengers,9202,31.784,-106.679,POINT (-106.679437 31.783939)
Sumas,Washington,3009,US-Canada Border,Sep-23,Trucks,7796,49.002,-122.265,POINT (-122.264805 49.002388)
Calexico East,California,2507,US-Mexico Border,Sep-23,Personal Vehicles,0,32.673,-115.388,POINT (-115.388018 32.673389)
Roosville,Montana,3318,US-Canada Border,Sep-23,Personal Vehicles,12223,49,-115.056,POINT (-115.056027 48.999638)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Trucks,736,48.999,-102.275,POINT (-102.27475 48.998833)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Pedestrians,0,46.45,-67.785,POINT (-67.78484 46.450335)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-116.499,POINT (-116.49925 48.999861)
Sherwood,North Dakota,3414,US-Canada Border,Sep-23,Bus Passengers,19,48.999,-101.628,POINT (-101.627527 48.999305)
Blaine,Washington,3004,US-Canada Border,Sep-23,Personal Vehicles,363939,48.994,-122.749,POINT (-122.748884 48.994045)
