Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Dalton Cache,Alaska,3106,US-Canada Border,Oct-23,Buses,61,59.451,-136.362,POINT (-136.361944 59.450556)
Opheim,Montana,3317,US-Canada Border,Oct-23,Pedestrians,0,49,-106.378,POINT (-106.377583 48.999527)
Otay Mesa,California,2506,US-Mexico Border,Oct-23,Rail Containers Empty,303,32.55,-116.939,POINT (-116.938538 32.55033)
Northgate,North Dakota,3406,US-Canada Border,Oct-23,Truck Containers Loaded,929,48.999,-102.275,POINT (-102.27475 48.998833)
Andrade,California,2502,US-Mexico Border,Oct-23,Bus Passengers,0,32.718,-114.728,POINT (-114.72832 32.718143)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Personal Vehicle Passengers,34767,48.999,-102.552,POINT (-102.551944 48.998944)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Train Passengers,2075,42.999,-82.424,POINT (-82.423611 42.998611)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Truck Containers Loaded,3614,49.001,-116.181,POINT (-116.181027 49.000555)
International Falls,Minnesota,3604,US-Canada Border,Oct-23,Truck Containers Loaded,0,48.608,-93.401,POINT (-93.401355 48.6078)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-97.908,POINT (-97.908416 49.000472)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Rail Containers Loaded,0,26.062,-97.95,POINT (-97.949958 26.062133)
Frontier,Washington,3020,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Personal Vehicles,6922,49.001,-116.181,POINT (-116.181027 49.000555)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Rail Containers Loaded,0,45.013,-71.505,POINT (-71.505309 45.013411)
Madawaska,Maine,0109,US-Canada Border,Oct-23,Rail Containers Empty,0,47.36,-68.329,POINT (-68.328684 47.360052)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Trucks,93,49,-98.365,POINT (-98.36525 49.00025)
Bridgewater,Maine,0127,US-Canada Border,Oct-23,Buses,0,46.45,-67.785,POINT (-67.78484 46.450335)
Northgate,North Dakota,3406,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-102.275,POINT (-102.27475 48.998833)
Whitetail,Montana,3312,US-Canada Border,Oct-23,Truck Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Oroville,Washington,3019,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Bus Passengers,1696,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Madawaska,Maine,0109,US-Canada Border,Oct-23,Buses,65,47.36,-68.329,POINT (-68.328684 47.360052)
Trout River,New York,0715,US-Canada Border,Oct-23,Trucks,1099,44.992,-74.308,POINT (-74.308172 44.992058)
Kenneth G Ward,Washington,3023,US-Canada Border,Oct-23,Personal Vehicles,71747,49.002,-122.485,POINT (-122.485027 49.002277)
Fort Fairfield,Maine,0107,US-Canada Border,Oct-23,Truck Containers Loaded,1125,46.765,-67.789,POINT (-67.789471 46.765323)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Buses,7,26.062,-97.95,POINT (-97.949958 26.062133)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Buses,0,31.435,-106.143,POINT (-106.142669 31.435334)
Carbury,North Dakota,3421,US-Canada Border,Oct-23,Trucks,253,48.999,-100.556,POINT (-100.555805 48.999416)
Boundary,Washington,3015,US-Canada Border,Oct-23,Rail Containers Loaded,0,49.001,-117.628,POINT (-117.627583 49.00075)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Personal Vehicles,228948,28.705,-100.512,POINT (-100.511977 28.705483)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Bus Passengers,314,28.705,-100.512,POINT (-100.511977 28.705483)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Truck Containers Empty,10183,25.952,-97.401,POINT (-97.40067 25.95155)
San Ysidro,California,2504,US-Mexico Border,Oct-23,Truck Containers Empty,0,32.543,-117.029,POINT (-117.028761 32.542528)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Rail Containers Loaded,0,26.062,-97.95,POINT (-97.949958 26.062133)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Truck Containers Empty,72,31.88,-112.817,POINT (-112.817077 31.880195)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-97.237,POINT (-97.237036 49.000453)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Pedestrians,45912,31.334,-109.56,POINT (-109.560344 31.334043)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Personal Vehicles,75631,26.062,-97.95,POINT (-97.949958 26.062133)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Trains,101,48.999,-102.552,POINT (-102.551944 48.998944)
Piegan,Montana,3316,US-Canada Border,Oct-23,Truck Containers Loaded,142,48.998,-113.379,POINT (-113.378777 48.998083)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Train Passengers,0,25.952,-97.401,POINT (-97.40067 25.95155)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Trains,36,49.001,-116.181,POINT (-116.181027 49.000555)
Calais,Maine,0115,US-Canada Border,Oct-23,Personal Vehicle Passengers,322122,45.189,-67.275,POINT (-67.275381 45.188548)
Dunseith,North Dakota,3422,US-Canada Border,Oct-23,Personal Vehicles,13609,48.999,-100.052,POINT (-100.052166 48.999277)
Vanceboro,Maine,0105,US-Canada Border,Oct-23,Bus Passengers,22,45.569,-67.429,POINT (-67.428541 45.568761)
Dunseith,North Dakota,3422,US-Canada Border,Oct-23,Trucks,1010,48.999,-100.052,POINT (-100.052166 48.999277)
Ferry,Washington,3013,US-Canada Border,Oct-23,Train Passengers,0,49,-118.761,POINT (-118.761166 49.000083)
Ogdensburg,New York,0701,US-Canada Border,Oct-23,Trains,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Rail Containers Loaded,0,31.435,-106.143,POINT (-106.142669 31.435334)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Truck Containers Empty,239,31.784,-106.679,POINT (-106.679437 31.783939)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Personal Vehicles,745980,42.332,-83.048,POINT (-83.047924 42.331685)
Sarles,North Dakota,3409,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-98.938,POINT (-98.938361 49.000027)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Buses,5,49,-97.207,POINT (-97.206601 49.000171)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Trucks,4815,48.999,-102.552,POINT (-102.551944 48.998944)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Hannah,North Dakota,3408,US-Canada Border,Oct-23,Personal Vehicles,731,49,-98.694,POINT (-98.693777 49.000138)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Pedestrians,0,49,-98.365,POINT (-98.36525 49.00025)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Truck Containers Empty,0,31.435,-106.143,POINT (-106.142669 31.435334)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Trucks,1051,26.366,-98.803,POINT (-98.802513 26.365761)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Truck Containers Empty,1100,47.16,-67.931,POINT (-67.930799 47.159645)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Trucks,469,49,-116.499,POINT (-116.49925 48.999861)
Limestone,Maine,0118,US-Canada Border,Oct-23,Trucks,1715,46.925,-67.79,POINT (-67.789597 46.924555)
Bridgewater,Maine,0127,US-Canada Border,Oct-23,Rail Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Richford,Vermont,0203,US-Canada Border,Oct-23,Personal Vehicles,11014,45.012,-72.589,POINT (-72.588559 45.01174)
Warroad,Minnesota,3423,US-Canada Border,Oct-23,Personal Vehicles,6712,48.999,-95.377,POINT (-95.376555 48.999)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Personal Vehicles,2110,49,-97.207,POINT (-97.206601 49.000171)
Dalton Cache,Alaska,3106,US-Canada Border,Oct-23,Buses,64,59.451,-136.362,POINT (-136.361944 59.450556)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-116.499,POINT (-116.49925 48.999861)
Presidio,Texas,2403,US-Mexico Border,Oct-23,Personal Vehicle Passengers,128387,29.562,-104.395,POINT (-104.394907 29.561827)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-97.237,POINT (-97.237036 49.000453)
Opheim,Montana,3317,US-Canada Border,Oct-23,Buses,1,49,-106.378,POINT (-106.377583 48.999527)
Roma,Texas,2310,US-Mexico Border,Oct-23,Buses,383,26.404,-99.019,POINT (-99.018981 26.403928)
Bridgewater,Maine,0127,US-Canada Border,Oct-23,Buses,0,46.45,-67.785,POINT (-67.78484 46.450335)
Pinecreek,Minnesota,3425,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
Limestone,Maine,0118,US-Canada Border,Oct-23,Rail Containers Loaded,0,46.925,-67.79,POINT (-67.789597 46.924555)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Train Passengers,0,44.347,-75.984,POINT (-75.983592 44.347229)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Trucks,596,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Bus Passengers,8340,25.952,-97.401,POINT (-97.40067 25.95155)
Portland,Maine,0101,US-Canada Border,Oct-23,Personal Vehicle Passengers,2067,43.659,-70.243,POINT (-70.243056 43.659444)
Raymond,Montana,3301,US-Canada Border,Oct-23,Trucks,974,48.999,-104.574,POINT (-104.574333 48.999194)
Champlain Rouses Point,New York,0712,US-Canada Border,Oct-23,Rail Containers Loaded,0,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Nighthawk,Washington,3011,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-119.671,POINT (-119.67103 49.000144)
Del Rio,Texas,2302,US-Mexico Border,Oct-23,Rail Containers Empty,0,29.327,-100.928,POINT (-100.927612 29.326784)
Frontier,Washington,3020,US-Canada Border,Oct-23,Pedestrians,0,49,-117.832,POINT (-117.831527 49.0005)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Buses,1472,42.332,-83.048,POINT (-83.047924 42.331685)
International Falls,Minnesota,3604,US-Canada Border,Oct-23,Trucks,3780,48.608,-93.401,POINT (-93.401355 48.6078)
Dalton Cache,Alaska,3106,US-Canada Border,Oct-23,Truck Containers Loaded,0,59.451,-136.362,POINT (-136.361944 59.450556)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Oct-23,Personal Vehicle Passengers,2076415,43.095,-79.056,POINT (-79.055847 43.09549)
St John,North Dakota,3405,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Highgate Springs,Vermont,0212,US-Canada Border,Oct-23,Personal Vehicle Passengers,104670,45.015,-73.085,POINT (-73.085037 45.015414)
Norton,Vermont,0211,US-Canada Border,Oct-23,Personal Vehicle Passengers,17767,45.011,-71.793,POINT (-71.793219 45.010771)
Alcan,Alaska,3104,US-Canada Border,Oct-23,Truck Containers Empty,0,62.615,-141.001,POINT (-141.001444 62.614961)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Trucks,56439,42.999,-82.424,POINT (-82.423611 42.998611)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Train Passengers,102,49.001,-116.181,POINT (-116.181027 49.000555)
Del Rio,Texas,2302,US-Mexico Border,Oct-23,Buses,579,29.327,-100.928,POINT (-100.927612 29.326784)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Truck Containers Empty,346,26.366,-98.803,POINT (-98.802513 26.365761)
Nogales,Arizona,2604,US-Mexico Border,Oct-23,Buses,23,31.333,-110.943,POINT (-110.942516 31.332839)
Norton,Vermont,0211,US-Canada Border,Oct-23,Pedestrians,38,45.011,-71.793,POINT (-71.793219 45.010771)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Train Passengers,0,49,-116.499,POINT (-116.49925 48.999861)
Whitetail,Montana,3312,US-Canada Border,Oct-23,Truck Containers Empty,0,48.999,-105.162,POINT (-105.162324 48.999347)
Warroad,Minnesota,3423,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-95.377,POINT (-95.376555 48.999)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Trucks,4354,48.999,-102.552,POINT (-102.551944 48.998944)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Pedestrians,1266,31.435,-106.143,POINT (-106.142669 31.435334)
Trout River,New York,0715,US-Canada Border,Oct-23,Personal Vehicle Passengers,20102,44.992,-74.308,POINT (-74.308172 44.992058)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Rail Containers Empty,0,31.334,-109.56,POINT (-109.560344 31.334043)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Personal Vehicles,14142,49,-97.237,POINT (-97.237036 49.000453)
Piegan,Montana,3316,US-Canada Border,Oct-23,Truck Containers Loaded,204,48.998,-113.379,POINT (-113.378777 48.998083)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Buses,9,49,-97.207,POINT (-97.206601 49.000171)
Sumas,Washington,3009,US-Canada Border,Oct-23,Truck Containers Empty,1675,49.002,-122.265,POINT (-122.264805 49.002388)
Roosville,Montana,3318,US-Canada Border,Oct-23,Truck Containers Loaded,1586,49,-115.056,POINT (-115.056027 48.999638)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Nighthawk,Washington,3011,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-119.671,POINT (-119.67103 49.000144)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Trains,0,49,-98.365,POINT (-98.36525 49.00025)
Opheim,Montana,3317,US-Canada Border,Oct-23,Personal Vehicle Passengers,1465,49,-106.378,POINT (-106.377583 48.999527)
Alcan,Alaska,3104,US-Canada Border,Oct-23,Personal Vehicle Passengers,9896,62.615,-141.001,POINT (-141.001444 62.614961)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Rail Containers Empty,4649,25.952,-97.401,POINT (-97.40067 25.95155)
Portland,Maine,0101,US-Canada Border,Oct-23,Trains,0,43.659,-70.243,POINT (-70.243056 43.659444)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Train Passengers,0,49,-97.237,POINT (-97.237036 49.000453)
Nighthawk,Washington,3011,US-Canada Border,Oct-23,Buses,0,49,-119.671,POINT (-119.67103 49.000144)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Bus Passengers,615,49.001,-116.181,POINT (-116.181027 49.000555)
Scobey,Montana,3309,US-Canada Border,Oct-23,Personal Vehicle Passengers,2005,49,-105.408,POINT (-105.407638 48.999527)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Truck Containers Empty,0,49,-116.499,POINT (-116.49925 48.999861)
Porthill,Idaho,3308,US-Canada Border,Oct-23,Buses,7,49,-116.499,POINT (-116.49925 48.999861)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Train Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
Trout River,New York,0715,US-Canada Border,Oct-23,Bus Passengers,449,44.992,-74.308,POINT (-74.308172 44.992058)
Naco,Arizona,2603,US-Mexico Border,Oct-23,Truck Containers Loaded,270,31.334,-109.948,POINT (-109.948413 31.334084)
International Falls,Minnesota,3604,US-Canada Border,Oct-23,Bus Passengers,184,48.608,-93.401,POINT (-93.401355 48.6078)
Morgan,Montana,3319,US-Canada Border,Oct-23,Personal Vehicle Passengers,2915,49,-107.832,POINT (-107.831819 48.999829)
Norton,Vermont,0211,US-Canada Border,Oct-23,Rail Containers Loaded,1230,45.011,-71.793,POINT (-71.793219 45.010771)
Calais,Maine,0115,US-Canada Border,Oct-23,Train Passengers,0,45.189,-67.275,POINT (-67.275381 45.188548)
Oroville,Washington,3019,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-119.462,POINT (-119.461833 49.000083)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Pedestrians,698,48.999,-102.552,POINT (-102.551944 48.998944)
Derby Line,Vermont,0209,US-Canada Border,Oct-23,Rail Containers Empty,0,45.006,-72.099,POINT (-72.099279 45.005739)
Van Buren,Maine,0108,US-Canada Border,Oct-23,Bus Passengers,26,47.16,-67.931,POINT (-67.930799 47.159645)
Neche,North Dakota,3404,US-Canada Border,Oct-23,Rail Containers Loaded,0,49.001,-97.557,POINT (-97.557333 49.000527)
Tecate,California,2505,US-Mexico Border,Oct-23,Truck Containers Empty,1713,32.576,-116.626,POINT (-116.626216 32.576428)
Metaline Falls,Washington,3025,US-Canada Border,Oct-23,Buses,11,49,-117.299,POINT (-117.299444 48.999972)
Noyes,Minnesota,3402,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Laurier,Washington,3016,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-118.224,POINT (-118.223777 49.000083)
Del Rio,Texas,2302,US-Mexico Border,Oct-23,Rail Containers Loaded,0,29.327,-100.928,POINT (-100.927612 29.326784)
Bridgewater,Maine,0127,US-Canada Border,Oct-23,Trains,0,46.45,-67.785,POINT (-67.78484 46.450335)
Hannah,North Dakota,3408,US-Canada Border,Oct-23,Buses,0,49,-98.694,POINT (-98.693777 49.000138)
Champlain Rouses Point,New York,0712,US-Canada Border,Oct-23,Train Passengers,3828,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Trains,0,31.334,-109.56,POINT (-109.560344 31.334043)
Calexico,California,2503,US-Mexico Border,Oct-23,Personal Vehicles,571966,32.673,-115.388,POINT (-115.388018 32.673389)
Naco,Arizona,2603,US-Mexico Border,Oct-23,Truck Containers Loaded,372,31.334,-109.948,POINT (-109.948413 31.334084)
Alcan,Alaska,3104,US-Canada Border,Oct-23,Rail Containers Empty,0,62.615,-141.001,POINT (-141.001444 62.614961)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Buses,12,45.013,-71.505,POINT (-71.505309 45.013411)
Kenneth G Ward,Washington,3023,US-Canada Border,Oct-23,Personal Vehicles,69573,49.002,-122.485,POINT (-122.485027 49.002277)
Calexico East,California,2507,US-Mexico Border,Oct-23,Trains,22,32.673,-115.388,POINT (-115.388018 32.673389)
Morgan,Montana,3319,US-Canada Border,Oct-23,Personal Vehicles,241,49,-107.832,POINT (-107.831819 48.999829)
Fortuna,North Dakota,3417,US-Canada Border,Oct-23,Personal Vehicles,829,49,-103.809,POINT (-103.80925 48.999555)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Pedestrians,0,45.013,-71.505,POINT (-71.505309 45.013411)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Train Passengers,105,49.001,-116.181,POINT (-116.181027 49.000555)
Alexandria Bay,New York,0708,US-Canada Border,Oct-23,Trucks,17301,44.347,-75.984,POINT (-75.983592 44.347229)
Pinecreek,Minnesota,3425,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-95.978,POINT (-95.977694 48.999916)
Derby Line,Vermont,0209,US-Canada Border,Oct-23,Trucks,8248,45.006,-72.099,POINT (-72.099279 45.005739)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Bus Passengers,1453,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Point Roberts,Washington,3017,US-Canada Border,Oct-23,Rail Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Progreso,Texas,2309,US-Mexico Border,Oct-23,Personal Vehicle Passengers,228542,26.062,-97.95,POINT (-97.949958 26.062133)
Rio Grande City,Texas,2307,US-Mexico Border,Oct-23,Truck Containers Loaded,733,26.366,-98.803,POINT (-98.802513 26.365761)
Grand Portage,Minnesota,3613,US-Canada Border,Oct-23,Personal Vehicle Passengers,107086,48.001,-89.585,POINT (-89.58515 48.001427)
Hansboro,North Dakota,3415,US-Canada Border,Oct-23,Truck Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Danville,Washington,3012,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-118.504,POINT (-118.503722 49.000083)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Truck Containers Empty,4131,42.999,-82.424,POINT (-82.423611 42.998611)
Presidio,Texas,2403,US-Mexico Border,Oct-23,Rail Containers Loaded,37,29.562,-104.395,POINT (-104.394907 29.561827)
Ferry,Washington,3013,US-Canada Border,Oct-23,Personal Vehicle Passengers,2456,49,-118.761,POINT (-118.761166 49.000083)
Vanceboro,Maine,0105,US-Canada Border,Oct-23,Truck Containers Empty,260,45.569,-67.429,POINT (-67.428541 45.568761)
Maida,North Dakota,3416,US-Canada Border,Oct-23,Train Passengers,0,49,-98.365,POINT (-98.36525 49.00025)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Pedestrians,0,42.332,-83.048,POINT (-83.047924 42.331685)
Limestone,Maine,0118,US-Canada Border,Oct-23,Rail Containers Loaded,0,46.925,-67.79,POINT (-67.789597 46.924555)
Calexico,California,2503,US-Mexico Border,Oct-23,Rail Containers Loaded,86,32.673,-115.388,POINT (-115.388018 32.673389)
Beecher Falls,Vermont,0206,US-Canada Border,Oct-23,Bus Passengers,0,45.013,-71.505,POINT (-71.505309 45.013411)
Eagle Pass,Texas,2303,US-Mexico Border,Oct-23,Rail Containers Empty,2071,28.705,-100.512,POINT (-100.511977 28.705483)
Massena,New York,0704,US-Canada Border,Oct-23,Personal Vehicle Passengers,220132,44.991,-74.74,POINT (-74.739722 44.990556)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Train Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
Portal,North Dakota,3403,US-Canada Border,Oct-23,Rail Containers Empty,0,48.999,-102.552,POINT (-102.551944 48.998944)
Raymond,Montana,3301,US-Canada Border,Oct-23,Rail Containers Loaded,0,48.999,-104.574,POINT (-104.574333 48.999194)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Truck Containers Empty,1283,31.334,-109.56,POINT (-109.560344 31.334043)
Sasabe,Arizona,2606,US-Mexico Border,Oct-23,Rail Containers Loaded,0,31.483,-111.544,POINT (-111.544363 31.483039)
Ferry,Washington,3013,US-Canada Border,Oct-23,Personal Vehicle Passengers,2367,49,-118.761,POINT (-118.761166 49.000083)
Metaline Falls,Washington,3025,US-Canada Border,Oct-23,Train Passengers,0,49,-117.299,POINT (-117.299444 48.999972)
Sarles,North Dakota,3409,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-98.938,POINT (-98.938361 49.000027)
Pembina,North Dakota,3401,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-97.237,POINT (-97.237036 49.000453)
Grand Portage,Minnesota,3613,US-Canada Border,Oct-23,Train Passengers,0,48.001,-89.585,POINT (-89.58515 48.001427)
Hidalgo,Texas,2305,US-Mexico Border,Oct-23,Buses,3355,26.095,-98.271,POINT (-98.271092 26.095032)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Trains,69,25.952,-97.401,POINT (-97.40067 25.95155)
Piegan,Montana,3316,US-Canada Border,Oct-23,Truck Containers Loaded,158,48.998,-113.379,POINT (-113.378777 48.998083)
Nogales,Arizona,2604,US-Mexico Border,Oct-23,Buses,29,31.333,-110.943,POINT (-110.942516 31.332839)
Alcan,Alaska,3104,US-Canada Border,Oct-23,Personal Vehicles,1962,62.615,-141.001,POINT (-141.001444 62.614961)
Laurier,Washington,3016,US-Canada Border,Oct-23,Rail Containers Empty,0,49,-118.224,POINT (-118.223777 49.000083)
Lukeville,Arizona,2602,US-Mexico Border,Oct-23,Rail Containers Empty,0,31.88,-112.817,POINT (-112.817077 31.880195)
Noonan,North Dakota,3420,US-Canada Border,Oct-23,Bus Passengers,33,48.999,-103.004,POINT (-103.004361 48.999333)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Trucks,2730,31.784,-106.679,POINT (-106.679437 31.783939)
Norton,Vermont,0211,US-Canada Border,Oct-23,Train Passengers,102,45.011,-71.793,POINT (-71.793219 45.010771)
Santa Teresa,New Mexico,2408,US-Mexico Border,Oct-23,Personal Vehicles,5449,31.784,-106.679,POINT (-106.679437 31.783939)
Westhope,North Dakota,3419,US-Canada Border,Oct-23,Trucks,284,49,-101.017,POINT (-101.017277 48.999611)
Naco,Arizona,2603,US-Mexico Border,Oct-23,Pedestrians,5831,31.334,-109.948,POINT (-109.948413 31.334084)
Danville,Washington,3012,US-Canada Border,Oct-23,Bus Passengers,23,49,-118.504,POINT (-118.503722 49.000083)
Jackman,Maine,0104,US-Canada Border,Oct-23,Buses,42,45.806,-70.397,POINT (-70.396722 45.805661)
Limestone,Maine,0118,US-Canada Border,Oct-23,Personal Vehicles,5167,46.925,-67.79,POINT (-67.789597 46.924555)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Buses,264,42.999,-82.424,POINT (-82.423611 42.998611)
Hidalgo,Texas,2305,US-Mexico Border,Oct-23,Truck Containers Empty,7604,26.095,-98.271,POINT (-98.271092 26.095032)
Sherwood,North Dakota,3414,US-Canada Border,Oct-23,Personal Vehicles,1665,48.999,-101.628,POINT (-101.627527 48.999305)
Brownsville,Texas,2301,US-Mexico Border,Oct-23,Rail Containers Loaded,1028,25.952,-97.401,POINT (-97.40067 25.95155)
Oroville,Washington,3019,US-Canada Border,Oct-23,Rail Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Fort Kent,Maine,0110,US-Canada Border,Oct-23,Personal Vehicle Passengers,69776,47.249,-68.604,POINT (-68.603918 47.249206)
Douglas,Arizona,2601,US-Mexico Border,Oct-23,Trucks,3821,31.334,-109.56,POINT (-109.560344 31.334043)
Roseau,Minnesota,3426,US-Canada Border,Oct-23,Truck Containers Empty,3,49,-95.766,POINT (-95.766469 48.999538)
Danville,Washington,3012,US-Canada Border,Oct-23,Trucks,103,49,-118.504,POINT (-118.503722 49.000083)
Roseau,Minnesota,3426,US-Canada Border,Oct-23,Truck Containers Loaded,41,49,-95.766,POINT (-95.766469 48.999538)
Portland,Maine,0101,US-Canada Border,Oct-23,Personal Vehicles,0,43.659,-70.243,POINT (-70.243056 43.659444)
Tornillo,Texas,2404,US-Mexico Border,Oct-23,Trains,0,31.435,-106.143,POINT (-106.142669 31.435334)
Eastport,Idaho,3302,US-Canada Border,Oct-23,Buses,50,49.001,-116.181,POINT (-116.181027 49.000555)
Detroit,Michigan,3801,US-Canada Border,Oct-23,Rail Containers Empty,0,42.332,-83.048,POINT (-83.047924 42.331685)
Madawaska,Maine,0109,US-Canada Border,Oct-23,Truck Containers Empty,854,47.36,-68.329,POINT (-68.328684 47.360052)
Port Huron,Michigan,3802,US-Canada Border,Oct-23,Train Passengers,2296,42.999,-82.424,POINT (-82.423611 42.998611)
Walhalla,North Dakota,3407,US-Canada Border,Oct-23,Trains,0,49,-97.908,POINT (-97.908416 49.000472)
Massena,New York,0704,US-Canada Border,Oct-23,Trains,0,44.991,-74.74,POINT (-74.739722 44.990556)
Ferry,Washington,3013,US-Canada Border,Oct-23,Buses,1,49,-118.761,POINT (-118.761166 49.000083)
