Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Nighthawk,Washington,3011,US-Canada Border,Dec-23,Train Passengers,0,49,-119.671,POINT (-119.67103 49.000144)
Lukeville,Arizona,2602,US-Mexico Border,Dec-23,Bus Passengers,1287,31.88,-112.817,POINT (-112.817077 31.880195)
Del Bonita,Montana,3322,US-Canada Border,Dec-23,Personal Vehicles,1440,48.999,-112.788,POINT (-112.78825 48.998555)
Jackman,Maine,0104,US-Canada Border,Dec-23,Pedestrians,40,45.806,-70.397,POINT (-70.396722 45.805661)
Del Bonita,Montana,3322,US-Canada Border,Dec-23,Train Passengers,0,48.999,-112.788,POINT (-112.78825 48.998555)
Whitetail,Montana,3312,US-Canada Border,Dec-23,Pedestrians,0,48.999,-105.162,POINT (-105.162324 48.999347)
Douglas,Arizona,2601,US-Mexico Border,Dec-23,Trucks,2246,31.334,-109.56,POINT (-109.560344 31.334043)
Norton,Vermont,0211,US-Canada Border,Dec-23,Buses,8,45.011,-71.793,POINT (-71.793219 45.010771)
Westhope,North Dakota,3419,US-Canada Border,Dec-23,Personal Vehicle Passengers,2324,49,-101.017,POINT (-101.017277 48.999611)
Piegan,Montana,3316,US-Canada Border,Dec-23,Trains,0,48.998,-113.379,POINT (-113.378777 48.998083)
Columbus,New Mexico,2406,US-Mexico Border,Dec-23,Truck Containers Loaded,115,31.784,-107.628,POINT (-107.627948 31.783742)
Portal,North Dakota,3403,US-Canada Border,Dec-23,Truck Containers Empty,0,48.999,-102.552,POINT (-102.551944 48.998944)
Turner,Montana,3306,US-Canada Border,Dec-23,Train Passengers,0,49,-108.388,POINT (-108.387916 48.999527)
Tecate,California,2505,US-Mexico Border,Dec-23,Personal Vehicle Passengers,253282,32.576,-116.626,POINT (-116.626216 32.576428)
International Falls,Minnesota,3604,US-Canada Border,Dec-23,Bus Passengers,585,48.608,-93.401,POINT (-93.401355 48.6078)
Hansboro,North Dakota,3415,US-Canada Border,Dec-23,Pedestrians,0,49,-99.347,POINT (-99.346527 48.999583)
Raymond,Montana,3301,US-Canada Border,Dec-23,Personal Vehicle Passengers,5217,48.999,-104.574,POINT (-104.574333 48.999194)
Douglas,Arizona,2601,US-Mexico Border,Dec-23,Bus Passengers,353,31.334,-109.56,POINT (-109.560344 31.334043)
Alcan,Alaska,3104,US-Canada Border,Dec-23,Trucks,394,62.615,-141.001,POINT (-141.001444 62.614961)
Portal,North Dakota,3403,US-Canada Border,Dec-23,Trains,111,48.999,-102.552,POINT (-102.551944 48.998944)
Calexico,California,2503,US-Mexico Border,Dec-23,Personal Vehicles,552831,32.673,-115.388,POINT (-115.388018 32.673389)
Houlton,Maine,0106,US-Canada Border,Dec-23,Personal Vehicles,31427,46.135,-67.781,POINT (-67.781288 46.134879)
Sasabe,Arizona,2606,US-Mexico Border,Dec-23,Trains,0,31.483,-111.544,POINT (-111.544363 31.483039)
Vanceboro,Maine,0105,US-Canada Border,Dec-23,Pedestrians,200,45.569,-67.429,POINT (-67.428541 45.568761)
Pinecreek,Minnesota,3425,US-Canada Border,Dec-23,Rail Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
San Ysidro,California,2504,US-Mexico Border,Dec-23,Rail Containers Empty,0,32.543,-117.029,POINT (-117.028761 32.542528)
Portland,Maine,0101,US-Canada Border,Dec-23,Train Passengers,0,43.659,-70.243,POINT (-70.243056 43.659444)
Carbury,North Dakota,3421,US-Canada Border,Dec-23,Truck Containers Loaded,0,48.999,-100.556,POINT (-100.555805 48.999416)
Noyes,Minnesota,3402,US-Canada Border,Dec-23,Buses,15,49,-97.207,POINT (-97.206601 49.000171)
Scobey,Montana,3309,US-Canada Border,Dec-23,Personal Vehicle Passengers,1238,49,-105.408,POINT (-105.407638 48.999527)
Massena,New York,0704,US-Canada Border,Dec-23,Rail Containers Loaded,0,44.991,-74.74,POINT (-74.739722 44.990556)
Pembina,North Dakota,3401,US-Canada Border,Dec-23,Truck Containers Loaded,0,49,-97.237,POINT (-97.237036 49.000453)
Carbury,North Dakota,3421,US-Canada Border,Dec-23,Truck Containers Loaded,0,48.999,-100.556,POINT (-100.555805 48.999416)
Maida,North Dakota,3416,US-Canada Border,Dec-23,Trucks,153,49,-98.365,POINT (-98.36525 49.00025)
Roma,Texas,2310,US-Mexico Border,Dec-23,Truck Containers Loaded,434,26.404,-99.019,POINT (-99.018981 26.403928)
Rio Grande City,Texas,2307,US-Mexico Border,Dec-23,Personal Vehicles,46248,26.366,-98.803,POINT (-98.802513 26.365761)
Madawaska,Maine,0109,US-Canada Border,Dec-23,Rail Containers Empty,0,47.36,-68.329,POINT (-68.328684 47.360052)
Dunseith,North Dakota,3422,US-Canada Border,Dec-23,Train Passengers,0,48.999,-100.052,POINT (-100.052166 48.999277)
Laredo,Texas,2304,US-Mexico Border,Dec-23,Bus Passengers,24464,27.5,-99.507,POINT (-99.507412 27.499561)
Vanceboro,Maine,0105,US-Canada Border,Dec-23,Bus Passengers,80,45.569,-67.429,POINT (-67.428541 45.568761)
Opheim,Montana,3317,US-Canada Border,Dec-23,Buses,0,49,-106.378,POINT (-106.377583 48.999527)
Champlain Rouses Point,New York,0712,US-Canada Border,Dec-23,Trains,104,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Tecate,California,2505,US-Mexico Border,Dec-23,Truck Containers Loaded,1941,32.576,-116.626,POINT (-116.626216 32.576428)
Noonan,North Dakota,3420,US-Canada Border,Dec-23,Personal Vehicle Passengers,8425,48.999,-103.004,POINT (-103.004361 48.999333)
Andrade,California,2502,US-Mexico Border,Dec-23,Trucks,342,32.718,-114.728,POINT (-114.72832 32.718143)
Fortuna,North Dakota,3417,US-Canada Border,Dec-23,Train Passengers,0,49,-103.809,POINT (-103.80925 48.999555)
Whitlash,Montana,3321,US-Canada Border,Dec-23,Train Passengers,0,48.997,-111.258,POINT (-111.257916 48.99725)
Ferry,Washington,3013,US-Canada Border,Dec-23,Bus Passengers,27,49,-118.761,POINT (-118.761166 49.000083)
Noyes,Minnesota,3402,US-Canada Border,Dec-23,Truck Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Raymond,Montana,3301,US-Canada Border,Dec-23,Train Passengers,0,48.999,-104.574,POINT (-104.574333 48.999194)
Fort Fairfield,Maine,0107,US-Canada Border,Dec-23,Personal Vehicles,17243,46.765,-67.789,POINT (-67.789471 46.765323)
Calais,Maine,0115,US-Canada Border,Dec-23,Train Passengers,0,45.189,-67.275,POINT (-67.275381 45.188548)
Progreso,Texas,2309,US-Mexico Border,Dec-23,Bus Passengers,202,26.062,-97.95,POINT (-97.949958 26.062133)
Noonan,North Dakota,3420,US-Canada Border,Dec-23,Trains,0,48.999,-103.004,POINT (-103.004361 48.999333)
Metaline Falls,Washington,3025,US-Canada Border,Dec-23,Trucks,365,49,-117.299,POINT (-117.299444 48.999972)
Northgate,North Dakota,3406,US-Canada Border,Dec-23,Buses,1,48.999,-102.275,POINT (-102.27475 48.998833)
Turner,Montana,3306,US-Canada Border,Dec-23,Truck Containers Empty,5,49,-108.388,POINT (-108.387916 48.999527)
Pinecreek,Minnesota,3425,US-Canada Border,Dec-23,Trains,0,49,-95.978,POINT (-95.977694 48.999916)
Pinecreek,Minnesota,3425,US-Canada Border,Dec-23,Truck Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
Santa Teresa,New Mexico,2408,US-Mexico Border,Dec-23,Personal Vehicle Passengers,9186,31.784,-106.679,POINT (-106.679437 31.783939)
Ogdensburg,New York,0701,US-Canada Border,Dec-23,Train Passengers,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Sasabe,Arizona,2606,US-Mexico Border,Dec-23,Truck Containers Empty,61,31.483,-111.544,POINT (-111.544363 31.483039)
Portland,Maine,0101,US-Canada Border,Dec-23,Bus Passengers,0,43.659,-70.243,POINT (-70.243056 43.659444)
Sherwood,North Dakota,3414,US-Canada Border,Dec-23,Truck Containers Loaded,0,48.999,-101.628,POINT (-101.627527 48.999305)
Kenneth G Ward,Washington,3023,US-Canada Border,Dec-23,Rail Containers Loaded,0,49.002,-122.485,POINT (-122.485027 49.002277)
Otay Mesa,California,2506,US-Mexico Border,Dec-23,Trains,21,32.55,-116.939,POINT (-116.938538 32.55033)
Warroad,Minnesota,3423,US-Canada Border,Dec-23,Train Passengers,450,48.999,-95.377,POINT (-95.376555 48.999)
Calexico East,California,2507,US-Mexico Border,Dec-23,Rail Containers Empty,0,32.673,-115.388,POINT (-115.388018 32.673389)
Del Bonita,Montana,3322,US-Canada Border,Dec-23,Pedestrians,27,48.999,-112.788,POINT (-112.78825 48.998555)
Sumas,Washington,3009,US-Canada Border,Dec-23,Personal Vehicles,128234,49.002,-122.265,POINT (-122.264805 49.002388)
Van Buren,Maine,0108,US-Canada Border,Dec-23,Pedestrians,614,47.16,-67.931,POINT (-67.930799 47.159645)
Ferry,Washington,3013,US-Canada Border,Dec-23,Pedestrians,8,49,-118.761,POINT (-118.761166 49.000083)
Frontier,Washington,3020,US-Canada Border,Dec-23,Truck Containers Loaded,0,49,-117.832,POINT (-117.831527 49.0005)
Bridgewater,Maine,0127,US-Canada Border,Dec-23,Rail Containers Empty,0,46.45,-67.785,POINT (-67.78484 46.450335)
Otay Mesa,California,2506,US-Mexico Border,Dec-23,Pedestrians,44982,32.55,-116.939,POINT (-116.938538 32.55033)
Laredo,Texas,2304,US-Mexico Border,Dec-23,Personal Vehicles,646791,27.5,-99.507,POINT (-99.507412 27.499561)
Opheim,Montana,3317,US-Canada Border,Dec-23,Buses,0,49,-106.378,POINT (-106.377583 48.999527)
Roseau,Minnesota,3426,US-Canada Border,Dec-23,Trucks,999,49,-95.766,POINT (-95.766469 48.999538)
Massena,New York,0704,US-Canada Border,Dec-23,Truck Containers Empty,0,44.991,-74.74,POINT (-74.739722 44.990556)
Richford,Vermont,0203,US-Canada Border,Dec-23,Bus Passengers,73,45.012,-72.589,POINT (-72.588559 45.01174)
Calais,Maine,0115,US-Canada Border,Dec-23,Personal Vehicle Passengers,230745,45.189,-67.275,POINT (-67.275381 45.188548)
Vanceboro,Maine,0105,US-Canada Border,Dec-23,Rail Containers Empty,13,45.569,-67.429,POINT (-67.428541 45.568761)
