Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Sarles,North Dakota,3409,US-Canada Border,Feb-24,Personal Vehicle Passengers,1004,49,-98.938,POINT (-98.938361 49.000027)
Fortuna,North Dakota,3417,US-Canada Border,Feb-24,Pedestrians,0,49,-103.809,POINT (-103.80925 48.999555)
Carbury,North Dakota,3421,US-Canada Border,Feb-24,Truck Containers Loaded,0,48.999,-100.556,POINT (-100.555805 48.999416)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Bus Passengers,0,48.999,-103.487,POINT (-103.486555 48.999305)
Northgate,North Dakota,3406,US-Canada Border,Feb-24,Pedestrians,0,48.999,-102.275,POINT (-102.27475 48.998833)
Whitetail,Montana,3312,US-Canada Border,Feb-24,Trucks,7,48.999,-105.162,POINT (-105.162324 48.999347)
Metaline Falls,Washington,3025,US-Canada Border,Feb-24,Trains,0,49,-117.299,POINT (-117.299444 48.999972)
Portal,North Dakota,3403,US-Canada Border,Feb-24,Buses,64,48.999,-102.552,POINT (-102.551944 48.998944)
Fort Kent,Maine,0110,US-Canada Border,Feb-24,Truck Containers Empty,319,47.249,-68.604,POINT (-68.603918 47.249206)
International Falls,Minnesota,3604,US-Canada Border,Feb-24,Pedestrians,2252,48.608,-93.401,POINT (-93.401355 48.6078)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Pedestrians,21,48.999,-112.788,POINT (-112.78825 48.998555)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Rail Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Limestone,Maine,0118,US-Canada Border,Feb-24,Rail Containers Empty,0,46.925,-67.79,POINT (-67.789597 46.924555)
Noonan,North Dakota,3420,US-Canada Border,Feb-24,Buses,0,48.999,-103.004,POINT (-103.004361 48.999333)
Danville,Washington,3012,US-Canada Border,Feb-24,Trains,20,49,-118.504,POINT (-118.503722 49.000083)
Alcan,Alaska,3104,US-Canada Border,Feb-24,Truck Containers Empty,0,62.615,-141.001,POINT (-141.001444 62.614961)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Feb-24,Truck Containers Loaded,0,43.095,-79.056,POINT (-79.055847 43.09549)
Ferry,Washington,3013,US-Canada Border,Feb-24,Trains,0,49,-118.761,POINT (-118.761166 49.000083)
San Ysidro,California,2504,US-Mexico Border,Feb-24,Trucks,0,32.543,-117.029,POINT (-117.028761 32.542528)
Sasabe,Arizona,2606,US-Mexico Border,Feb-24,Truck Containers Loaded,0,31.483,-111.544,POINT (-111.544363 31.483039)
Detroit,Michigan,3801,US-Canada Border,Feb-24,Personal Vehicles,734210,42.332,-83.048,POINT (-83.047924 42.331685)
Sherwood,North Dakota,3414,US-Canada Border,Feb-24,Trains,0,48.999,-101.628,POINT (-101.627527 48.999305)
Sasabe,Arizona,2606,US-Mexico Border,Feb-24,Truck Containers Empty,65,31.483,-111.544,POINT (-111.544363 31.483039)
Alexandria Bay,New York,0708,US-Canada Border,Feb-24,Trains,0,44.347,-75.984,POINT (-75.983592 44.347229)
Skagway,Alaska,3103,US-Canada Border,Feb-24,Buses,11,59.63,-135.164,POINT (-135.164444 59.629722)
Hidalgo,Texas,2305,US-Mexico Border,Feb-24,Trucks,20023,26.095,-98.271,POINT (-98.271092 26.095032)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Pedestrians,179,48.719,-94.59,POINT (-94.590467 48.719109)
Whitlash,Montana,3321,US-Canada Border,Feb-24,Personal Vehicles,97,48.997,-111.258,POINT (-111.257916 48.99725)
Jackman,Maine,0104,US-Canada Border,Feb-24,Train Passengers,157,45.806,-70.397,POINT (-70.396722 45.805661)
Frontier,Washington,3020,US-Canada Border,Feb-24,Trucks,1272,49,-117.832,POINT (-117.831527 49.0005)
Tornillo,Texas,2404,US-Mexico Border,Feb-24,Personal Vehicle Passengers,150739,31.435,-106.143,POINT (-106.142669 31.435334)
Carbury,North Dakota,3421,US-Canada Border,Feb-24,Bus Passengers,0,48.999,-100.556,POINT (-100.555805 48.999416)
Tornillo,Texas,2404,US-Mexico Border,Feb-24,Bus Passengers,0,31.435,-106.143,POINT (-106.142669 31.435334)
Westhope,North Dakota,3419,US-Canada Border,Feb-24,Trucks,641,49,-101.017,POINT (-101.017277 48.999611)
Otay Mesa,California,2506,US-Mexico Border,Feb-24,Trains,21,32.55,-116.939,POINT (-116.938538 32.55033)
Vanceboro,Maine,0105,US-Canada Border,Feb-24,Buses,6,45.569,-67.429,POINT (-67.428541 45.568761)
Sumas,Washington,3009,US-Canada Border,Feb-24,Truck Containers Loaded,813,49.002,-122.265,POINT (-122.264805 49.002388)
Metaline Falls,Washington,3025,US-Canada Border,Feb-24,Personal Vehicles,2276,49,-117.299,POINT (-117.299444 48.999972)
Dunseith,North Dakota,3422,US-Canada Border,Feb-24,Bus Passengers,326,48.999,-100.052,POINT (-100.052166 48.999277)
Metaline Falls,Washington,3025,US-Canada Border,Feb-24,Bus Passengers,464,49,-117.299,POINT (-117.299444 48.999972)
Hidalgo,Texas,2305,US-Mexico Border,Feb-24,Pedestrians,148349,26.095,-98.271,POINT (-98.271092 26.095032)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Rail Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Personal Vehicle Passengers,51022,48.719,-94.59,POINT (-94.590467 48.719109)
San Luis,Arizona,2608,US-Mexico Border,Feb-24,Rail Containers Empty,0,32.485,-114.782,POINT (-114.7822222 32.485)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Buses,6,48.999,-112.788,POINT (-112.78825 48.998555)
Hannah,North Dakota,3408,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-98.694,POINT (-98.693777 49.000138)
Santa Teresa,New Mexico,2408,US-Mexico Border,Feb-24,Rail Containers Loaded,0,31.784,-106.679,POINT (-106.679437 31.783939)
Tornillo,Texas,2404,US-Mexico Border,Feb-24,Personal Vehicles,50241,31.435,-106.143,POINT (-106.142669 31.435334)
Vanceboro,Maine,0105,US-Canada Border,Feb-24,Trains,22,45.569,-67.429,POINT (-67.428541 45.568761)
Calexico,California,2503,US-Mexico Border,Feb-24,Truck Containers Empty,7316,32.673,-115.388,POINT (-115.388018 32.673389)
Skagway,Alaska,3103,US-Canada Border,Feb-24,Trucks,265,59.63,-135.164,POINT (-135.164444 59.629722)
Lukeville,Arizona,2602,US-Mexico Border,Feb-24,Truck Containers Loaded,14,31.88,-112.817,POINT (-112.817077 31.880195)
Roma,Texas,2310,US-Mexico Border,Feb-24,Trucks,979,26.404,-99.019,POINT (-99.018981 26.403928)
Laredo,Texas,2304,US-Mexico Border,Feb-24,Truck Containers Loaded,44661,27.5,-99.507,POINT (-99.507412 27.499561)
Champlain Rouses Point,New York,0712,US-Canada Border,Feb-24,Truck Containers Loaded,0,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Grand Portage,Minnesota,3613,US-Canada Border,Feb-24,Personal Vehicle Passengers,48934,48.001,-89.585,POINT (-89.58515 48.001427)
Pembina,North Dakota,3401,US-Canada Border,Feb-24,Truck Containers Empty,0,49,-97.237,POINT (-97.237036 49.000453)
Eagle Pass,Texas,2303,US-Mexico Border,Feb-24,Trains,115,28.705,-100.512,POINT (-100.511977 28.705483)
Norton,Vermont,0211,US-Canada Border,Feb-24,Personal Vehicles,7254,45.011,-71.793,POINT (-71.793219 45.010771)
Calais,Maine,0115,US-Canada Border,Feb-24,Personal Vehicle Passengers,282546,45.189,-67.275,POINT (-67.275381 45.188548)
Fortuna,North Dakota,3417,US-Canada Border,Feb-24,Personal Vehicles,641,49,-103.809,POINT (-103.80925 48.999555)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Rail Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Santa Teresa,New Mexico,2408,US-Mexico Border,Feb-24,Trucks,2094,31.784,-106.679,POINT (-106.679437 31.783939)
Presidio,Texas,2403,US-Mexico Border,Feb-24,Trains,14,29.562,-104.395,POINT (-104.394907 29.561827)
Del Rio,Texas,2302,US-Mexico Border,Feb-24,Truck Containers Empty,893,29.327,-100.928,POINT (-100.927612 29.326784)
Piegan,Montana,3316,US-Canada Border,Feb-24,Trains,0,48.998,-113.379,POINT (-113.378777 48.998083)
Santa Teresa,New Mexico,2408,US-Mexico Border,Feb-24,Bus Passengers,0,31.784,-106.679,POINT (-106.679437 31.783939)
Brownsville,Texas,2301,US-Mexico Border,Feb-24,Personal Vehicles,538768,25.952,-97.401,POINT (-97.40067 25.95155)
Champlain Rouses Point,New York,0712,US-Canada Border,Feb-24,Buses,606,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Frontier,Washington,3020,US-Canada Border,Feb-24,Truck Containers Loaded,0,49,-117.832,POINT (-117.831527 49.0005)
Oroville,Washington,3019,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-119.462,POINT (-119.461833 49.000083)
Eastport,Idaho,3302,US-Canada Border,Feb-24,Truck Containers Loaded,3855,49.001,-116.181,POINT (-116.181027 49.000555)
Richford,Vermont,0203,US-Canada Border,Feb-24,Truck Containers Empty,0,45.012,-72.589,POINT (-72.588559 45.01174)
Brownsville,Texas,2301,US-Mexico Border,Feb-24,Bus Passengers,8180,25.952,-97.401,POINT (-97.40067 25.95155)
International Falls,Minnesota,3604,US-Canada Border,Feb-24,Trucks,4582,48.608,-93.401,POINT (-93.401355 48.6078)
St John,North Dakota,3405,US-Canada Border,Feb-24,Trains,0,48.999,-99.659,POINT (-99.659111 48.999277)
Derby Line,Vermont,0209,US-Canada Border,Feb-24,Truck Containers Empty,619,45.006,-72.099,POINT (-72.099279 45.005739)
Andrade,California,2502,US-Mexico Border,Feb-24,Personal Vehicles,38674,32.718,-114.728,POINT (-114.72832 32.718143)
Alexandria Bay,New York,0708,US-Canada Border,Feb-24,Truck Containers Loaded,0,44.347,-75.984,POINT (-75.983592 44.347229)
Tornillo,Texas,2404,US-Mexico Border,Feb-24,Buses,0,31.435,-106.143,POINT (-106.142669 31.435334)
Fort Fairfield,Maine,0107,US-Canada Border,Feb-24,Personal Vehicle Passengers,43153,46.765,-67.789,POINT (-67.789471 46.765323)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Personal Vehicle Passengers,165664,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Laurier,Washington,3016,US-Canada Border,Feb-24,Truck Containers Empty,0,49,-118.224,POINT (-118.223777 49.000083)
Grand Portage,Minnesota,3613,US-Canada Border,Feb-24,Train Passengers,0,48.001,-89.585,POINT (-89.58515 48.001427)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Truck Containers Loaded,90,48.719,-94.59,POINT (-94.590467 48.719109)
Houlton,Maine,0106,US-Canada Border,Feb-24,Bus Passengers,1249,46.135,-67.781,POINT (-67.781288 46.134879)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Feb-24,Trucks,5530,46.509,-84.361,POINT (-84.360833 46.508611)
Trout River,New York,0715,US-Canada Border,Feb-24,Pedestrians,55,44.992,-74.308,POINT (-74.308172 44.992058)
Raymond,Montana,3301,US-Canada Border,Feb-24,Train Passengers,0,48.999,-104.574,POINT (-104.574333 48.999194)
Van Buren,Maine,0108,US-Canada Border,Feb-24,Buses,5,47.16,-67.931,POINT (-67.930799 47.159645)
Douglas,Arizona,2601,US-Mexico Border,Feb-24,Rail Containers Loaded,0,31.334,-109.56,POINT (-109.560344 31.334043)
Douglas,Arizona,2601,US-Mexico Border,Feb-24,Trucks,3205,31.334,-109.56,POINT (-109.560344 31.334043)
Detroit,Michigan,3801,US-Canada Border,Feb-24,Rail Containers Empty,0,42.332,-83.048,POINT (-83.047924 42.331685)
Scobey,Montana,3309,US-Canada Border,Feb-24,Bus Passengers,0,49,-105.408,POINT (-105.407638 48.999527)
Fort Fairfield,Maine,0107,US-Canada Border,Feb-24,Rail Containers Empty,0,46.765,-67.789,POINT (-67.789471 46.765323)
Nogales,Arizona,2604,US-Mexico Border,Feb-24,Rail Containers Empty,736,31.333,-110.943,POINT (-110.942516 31.332839)
Massena,New York,0704,US-Canada Border,Feb-24,Bus Passengers,3852,44.991,-74.74,POINT (-74.739722 44.990556)
Santa Teresa,New Mexico,2408,US-Mexico Border,Feb-24,Truck Containers Empty,531,31.784,-106.679,POINT (-106.679437 31.783939)
Walhalla,North Dakota,3407,US-Canada Border,Feb-24,Truck Containers Loaded,0,49,-97.908,POINT (-97.908416 49.000472)
Roosville,Montana,3318,US-Canada Border,Feb-24,Personal Vehicle Passengers,12206,49,-115.056,POINT (-115.056027 48.999638)
Hidalgo,Texas,2305,US-Mexico Border,Feb-24,Trucks,18940,26.095,-98.271,POINT (-98.271092 26.095032)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Trucks,40,48.999,-103.487,POINT (-103.486555 48.999305)
Morgan,Montana,3319,US-Canada Border,Feb-24,Trucks,110,49,-107.832,POINT (-107.831819 48.999829)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Train Passengers,298,48.719,-94.59,POINT (-94.590467 48.719109)
Portal,North Dakota,3403,US-Canada Border,Feb-24,Buses,18,48.999,-102.552,POINT (-102.551944 48.998944)
Progreso,Texas,2309,US-Mexico Border,Feb-24,Pedestrians,63740,26.062,-97.95,POINT (-97.949958 26.062133)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Truck Containers Empty,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Noyes,Minnesota,3402,US-Canada Border,Feb-24,Personal Vehicle Passengers,12729,49,-97.207,POINT (-97.206601 49.000171)
Blaine,Washington,3004,US-Canada Border,Feb-24,Rail Containers Loaded,4061,48.994,-122.749,POINT (-122.748884 48.994045)
Whitetail,Montana,3312,US-Canada Border,Feb-24,Truck Containers Loaded,0,48.999,-105.162,POINT (-105.162324 48.999347)
Ferry,Washington,3013,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-118.761,POINT (-118.761166 49.000083)
Calais,Maine,0115,US-Canada Border,Feb-24,Truck Containers Empty,667,45.189,-67.275,POINT (-67.275381 45.188548)
Madawaska,Maine,0109,US-Canada Border,Feb-24,Train Passengers,72,47.36,-68.329,POINT (-68.328684 47.360052)
Walhalla,North Dakota,3407,US-Canada Border,Feb-24,Personal Vehicle Passengers,4481,49,-97.908,POINT (-97.908416 49.000472)
Dalton Cache,Alaska,3106,US-Canada Border,Feb-24,Pedestrians,23,59.451,-136.362,POINT (-136.361944 59.450556)
Trout River,New York,0715,US-Canada Border,Feb-24,Truck Containers Loaded,0,44.992,-74.308,POINT (-74.308172 44.992058)
Derby Line,Vermont,0209,US-Canada Border,Feb-24,Pedestrians,972,45.006,-72.099,POINT (-72.099279 45.005739)
Hansboro,North Dakota,3415,US-Canada Border,Feb-24,Train Passengers,0,49,-99.347,POINT (-99.346527 48.999583)
Richford,Vermont,0203,US-Canada Border,Feb-24,Rail Containers Empty,0,45.012,-72.589,POINT (-72.588559 45.01174)
Scobey,Montana,3309,US-Canada Border,Feb-24,Rail Containers Empty,0,49,-105.408,POINT (-105.407638 48.999527)
Laurier,Washington,3016,US-Canada Border,Feb-24,Train Passengers,61,49,-118.224,POINT (-118.223777 49.000083)
Laurier,Washington,3016,US-Canada Border,Feb-24,Trains,19,49,-118.224,POINT (-118.223777 49.000083)
Sasabe,Arizona,2606,US-Mexico Border,Feb-24,Rail Containers Empty,0,31.483,-111.544,POINT (-111.544363 31.483039)
Porthill,Idaho,3308,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-116.499,POINT (-116.49925 48.999861)
Bridgewater,Maine,0127,US-Canada Border,Feb-24,Pedestrians,2,46.45,-67.785,POINT (-67.78484 46.450335)
Derby Line,Vermont,0209,US-Canada Border,Feb-24,Truck Containers Empty,501,45.006,-72.099,POINT (-72.099279 45.005739)
Andrade,California,2502,US-Mexico Border,Feb-24,Truck Containers Loaded,103,32.718,-114.728,POINT (-114.72832 32.718143)
Portland,Maine,0101,US-Canada Border,Feb-24,Trucks,28,43.659,-70.243,POINT (-70.243056 43.659444)
Portal,North Dakota,3403,US-Canada Border,Feb-24,Truck Containers Empty,0,48.999,-102.552,POINT (-102.551944 48.998944)
Trout River,New York,0715,US-Canada Border,Feb-24,Pedestrians,34,44.992,-74.308,POINT (-74.308172 44.992058)
Brownsville,Texas,2301,US-Mexico Border,Feb-24,Trucks,18375,25.952,-97.401,POINT (-97.40067 25.95155)
Turner,Montana,3306,US-Canada Border,Feb-24,Personal Vehicles,615,49,-108.388,POINT (-108.387916 48.999527)
Progreso,Texas,2309,US-Mexico Border,Feb-24,Rail Containers Empty,0,26.062,-97.95,POINT (-97.949958 26.062133)
Roosville,Montana,3318,US-Canada Border,Feb-24,Personal Vehicles,4700,49,-115.056,POINT (-115.056027 48.999638)
Alcan,Alaska,3104,US-Canada Border,Feb-24,Personal Vehicle Passengers,10013,62.615,-141.001,POINT (-141.001444 62.614961)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Truck Containers Empty,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Feb-24,Truck Containers Empty,0,43.095,-79.056,POINT (-79.055847 43.09549)
Laurier,Washington,3016,US-Canada Border,Feb-24,Personal Vehicles,4266,49,-118.224,POINT (-118.223777 49.000083)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Rail Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Presidio,Texas,2403,US-Mexico Border,Feb-24,Personal Vehicles,51543,29.562,-104.395,POINT (-104.394907 29.561827)
Roseau,Minnesota,3426,US-Canada Border,Feb-24,Bus Passengers,0,49,-95.766,POINT (-95.766469 48.999538)
Alexandria Bay,New York,0708,US-Canada Border,Feb-24,Personal Vehicle Passengers,112056,44.347,-75.984,POINT (-75.983592 44.347229)
Pinecreek,Minnesota,3425,US-Canada Border,Feb-24,Personal Vehicle Passengers,2487,49,-95.978,POINT (-95.977694 48.999916)
Fort Fairfield,Maine,0107,US-Canada Border,Feb-24,Truck Containers Empty,0,46.765,-67.789,POINT (-67.789471 46.765323)
Raymond,Montana,3301,US-Canada Border,Feb-24,Personal Vehicles,2382,48.999,-104.574,POINT (-104.574333 48.999194)
St John,North Dakota,3405,US-Canada Border,Feb-24,Rail Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Pembina,North Dakota,3401,US-Canada Border,Feb-24,Pedestrians,0,49,-97.237,POINT (-97.237036 49.000453)
Douglas,Arizona,2601,US-Mexico Border,Feb-24,Personal Vehicle Passengers,351123,31.334,-109.56,POINT (-109.560344 31.334043)
Laurier,Washington,3016,US-Canada Border,Feb-24,Buses,15,49,-118.224,POINT (-118.223777 49.000083)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Personal Vehicles,1050,48.999,-112.788,POINT (-112.78825 48.998555)
Champlain Rouses Point,New York,0712,US-Canada Border,Feb-24,Bus Passengers,21378,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Roma,Texas,2310,US-Mexico Border,Feb-24,Trucks,1015,26.404,-99.019,POINT (-99.018981 26.403928)
Eagle Pass,Texas,2303,US-Mexico Border,Feb-24,Bus Passengers,366,28.705,-100.512,POINT (-100.511977 28.705483)
Morgan,Montana,3319,US-Canada Border,Feb-24,Truck Containers Empty,0,49,-107.832,POINT (-107.831819 48.999829)
Noonan,North Dakota,3420,US-Canada Border,Feb-24,Rail Containers Loaded,0,48.999,-103.004,POINT (-103.004361 48.999333)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Feb-24,Rail Containers Empty,0,43.095,-79.056,POINT (-79.055847 43.09549)
Beecher Falls,Vermont,0206,US-Canada Border,Feb-24,Truck Containers Empty,0,45.013,-71.505,POINT (-71.505309 45.013411)
Vanceboro,Maine,0105,US-Canada Border,Feb-24,Train Passengers,42,45.569,-67.429,POINT (-67.428541 45.568761)
Fortuna,North Dakota,3417,US-Canada Border,Feb-24,Train Passengers,0,49,-103.809,POINT (-103.80925 48.999555)
Blaine,Washington,3004,US-Canada Border,Feb-24,Buses,2078,48.994,-122.749,POINT (-122.748884 48.994045)
Dunseith,North Dakota,3422,US-Canada Border,Feb-24,Bus Passengers,348,48.999,-100.052,POINT (-100.052166 48.999277)
Carbury,North Dakota,3421,US-Canada Border,Feb-24,Truck Containers Empty,0,48.999,-100.556,POINT (-100.555805 48.999416)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Feb-24,Personal Vehicle Passengers,369049,46.509,-84.361,POINT (-84.360833 46.508611)
Fortuna,North Dakota,3417,US-Canada Border,Feb-24,Rail Containers Loaded,0,49,-103.809,POINT (-103.80925 48.999555)
Point Roberts,Washington,3017,US-Canada Border,Feb-24,Bus Passengers,1530,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Fort Kent,Maine,0110,US-Canada Border,Feb-24,Personal Vehicle Passengers,57180,47.249,-68.604,POINT (-68.603918 47.249206)
Jackman,Maine,0104,US-Canada Border,Feb-24,Rail Containers Empty,991,45.806,-70.397,POINT (-70.396722 45.805661)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Feb-24,Personal Vehicle Passengers,1383433,43.095,-79.056,POINT (-79.055847 43.09549)
Bridgewater,Maine,0127,US-Canada Border,Feb-24,Buses,1,46.45,-67.785,POINT (-67.78484 46.450335)
El Paso,Texas,2402,US-Mexico Border,Feb-24,Bus Passengers,8269,31.764,-106.451,POINT (-106.451188 31.764363)
Danville,Washington,3012,US-Canada Border,Feb-24,Personal Vehicle Passengers,19262,49,-118.504,POINT (-118.503722 49.000083)
Ambrose,North Dakota,3410,US-Canada Border,Feb-24,Truck Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Sarles,North Dakota,3409,US-Canada Border,Feb-24,Bus Passengers,18,49,-98.938,POINT (-98.938361 49.000027)
Roseau,Minnesota,3426,US-Canada Border,Feb-24,Truck Containers Empty,17,49,-95.766,POINT (-95.766469 48.999538)
Grand Portage,Minnesota,3613,US-Canada Border,Feb-24,Personal Vehicles,20920,48.001,-89.585,POINT (-89.58515 48.001427)
Roma,Texas,2310,US-Mexico Border,Feb-24,Train Passengers,0,26.404,-99.019,POINT (-99.018981 26.403928)
Van Buren,Maine,0108,US-Canada Border,Feb-24,Truck Containers Empty,774,47.16,-67.931,POINT (-67.930799 47.159645)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Personal Vehicle Passengers,4517,48.999,-112.788,POINT (-112.78825 48.998555)
El Paso,Texas,2402,US-Mexico Border,Feb-24,Trucks,45944,31.764,-106.451,POINT (-106.451188 31.764363)
Progreso,Texas,2309,US-Mexico Border,Feb-24,Trucks,2138,26.062,-97.95,POINT (-97.949958 26.062133)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Trains,0,48.999,-112.788,POINT (-112.78825 48.998555)
Whitetail,Montana,3312,US-Canada Border,Feb-24,Bus Passengers,0,48.999,-105.162,POINT (-105.162324 48.999347)
Sumas,Washington,3009,US-Canada Border,Feb-24,Pedestrians,5973,49.002,-122.265,POINT (-122.264805 49.002388)
Fort Kent,Maine,0110,US-Canada Border,Feb-24,Buses,0,47.249,-68.604,POINT (-68.603918 47.249206)
Dalton Cache,Alaska,3106,US-Canada Border,Feb-24,Truck Containers Loaded,56,59.451,-136.362,POINT (-136.361944 59.450556)
Noyes,Minnesota,3402,US-Canada Border,Feb-24,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
Del Bonita,Montana,3322,US-Canada Border,Feb-24,Trucks,78,48.999,-112.788,POINT (-112.78825 48.998555)
Port Huron,Michigan,3802,US-Canada Border,Feb-24,Pedestrians,2822,42.999,-82.424,POINT (-82.423611 42.998611)
Turner,Montana,3306,US-Canada Border,Feb-24,Trucks,46,49,-108.388,POINT (-108.387916 48.999527)
Pinecreek,Minnesota,3425,US-Canada Border,Feb-24,Rail Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
Fort Kent,Maine,0110,US-Canada Border,Feb-24,Bus Passengers,90,47.249,-68.604,POINT (-68.603918 47.249206)
Baudette,Minnesota,3424,US-Canada Border,Feb-24,Personal Vehicles,14323,48.719,-94.59,POINT (-94.590467 48.719109)
Tecate,California,2505,US-Mexico Border,Feb-24,Rail Containers Loaded,0,32.576,-116.626,POINT (-116.626216 32.576428)
Sherwood,North Dakota,3414,US-Canada Border,Feb-24,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Sarles,North Dakota,3409,US-Canada Border,Feb-24,Buses,0,49,-98.938,POINT (-98.938361 49.000027)
San Ysidro,California,2504,US-Mexico Border,Feb-24,Personal Vehicles,1497384,32.543,-117.029,POINT (-117.028761 32.542528)
Madawaska,Maine,0109,US-Canada Border,Feb-24,Buses,2,47.36,-68.329,POINT (-68.328684 47.360052)
Andrade,California,2502,US-Mexico Border,Feb-24,Rail Containers Empty,0,32.718,-114.728,POINT (-114.72832 32.718143)
Detroit,Michigan,3801,US-Canada Border,Feb-24,Truck Containers Empty,0,42.332,-83.048,POINT (-83.047924 42.331685)
Hannah,North Dakota,3408,US-Canada Border,Feb-24,Bus Passengers,0,49,-98.694,POINT (-98.693777 49.000138)
Columbus,New Mexico,2406,US-Mexico Border,Feb-24,Truck Containers Empty,73,31.784,-107.628,POINT (-107.627948 31.783742)
Derby Line,Vermont,0209,US-Canada Border,Feb-24,Truck Containers Empty,712,45.006,-72.099,POINT (-72.099279 45.005739)
Westhope,North Dakota,3419,US-Canada Border,Feb-24,Truck Containers Empty,0,49,-101.017,POINT (-101.017277 48.999611)
Calexico,California,2503,US-Mexico Border,Feb-24,Bus Passengers,4135,32.673,-115.388,POINT (-115.388018 32.673389)
Turner,Montana,3306,US-Canada Border,Feb-24,Personal Vehicles,850,49,-108.388,POINT (-108.387916 48.999527)
Madawaska,Maine,0109,US-Canada Border,Feb-24,Train Passengers,0,47.36,-68.329,POINT (-68.328684 47.360052)
Naco,Arizona,2603,US-Mexico Border,Feb-24,Pedestrians,6742,31.334,-109.948,POINT (-109.948413 31.334084)
Metaline Falls,Washington,3025,US-Canada Border,Feb-24,Truck Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
Norton,Vermont,0211,US-Canada Border,Feb-24,Trucks,1973,45.011,-71.793,POINT (-71.793219 45.010771)
Calexico East,California,2507,US-Mexico Border,Feb-24,Personal Vehicle Passengers,0,32.673,-115.388,POINT (-115.388018 32.673389)
Portland,Maine,0101,US-Canada Border,Feb-24,Truck Containers Loaded,0,43.659,-70.243,POINT (-70.243056 43.659444)
Tecate,California,2505,US-Mexico Border,Feb-24,Truck Containers Empty,1600,32.576,-116.626,POINT (-116.626216 32.576428)
Scobey,Montana,3309,US-Canada Border,Feb-24,Trucks,59,49,-105.408,POINT (-105.407638 48.999527)
Maida,North Dakota,3416,US-Canada Border,Feb-24,Pedestrians,0,49,-98.365,POINT (-98.36525 49.00025)
Noyes,Minnesota,3402,US-Canada Border,Feb-24,Truck Containers Empty,39,49,-97.207,POINT (-97.206601 49.000171)
Houlton,Maine,0106,US-Canada Border,Feb-24,Truck Containers Empty,0,46.135,-67.781,POINT (-67.781288 46.134879)
Nighthawk,Washington,3011,US-Canada Border,Feb-24,Trains,0,49,-119.671,POINT (-119.67103 49.000144)
Dunseith,North Dakota,3422,US-Canada Border,Feb-24,Train Passengers,0,48.999,-100.052,POINT (-100.052166 48.999277)
Walhalla,North Dakota,3407,US-Canada Border,Feb-24,Personal Vehicle Passengers,8069,49,-97.908,POINT (-97.908416 49.000472)
Pembina,North Dakota,3401,US-Canada Border,Feb-24,Rail Containers Empty,0,49,-97.237,POINT (-97.237036 49.000453)
Northgate,North Dakota,3406,US-Canada Border,Feb-24,Personal Vehicles,1380,48.999,-102.275,POINT (-102.27475 48.998833)
