Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Truck Containers Loaded,0,44.347,-75.984,POINT (-75.983592 44.347229)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Trucks,19907,25.952,-97.401,POINT (-97.40067 25.95155)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Truck Containers Loaded,313,26.366,-98.803,POINT (-98.802513 26.365761)
Noonan,North Dakota,3420,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.999,-103.004,POINT (-103.004361 48.999333)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Rail Containers Loaded,0,31.784,-107.628,POINT (-107.627948 31.783742)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Trucks,468,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Progreso,Texas,2309,US-Mexico Border,Nov-23,Bus Passengers,170,26.062,-97.95,POINT (-97.949958 26.062133)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Personal Vehicles,695,59.451,-136.362,POINT (-136.361944 59.450556)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Buses,3,49,-116.499,POINT (-116.49925 48.999861)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Rail Containers Loaded,0,31.784,-107.628,POINT (-107.627948 31.783742)
Eagle Pass,Texas,2303,US-Mexico Border,Nov-23,Rail Containers Loaded,1260,28.705,-100.512,POINT (-100.511977 28.705483)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Trucks,24,49,-119.671,POINT (-119.67103 49.000144)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Trucks,1321,46.765,-67.789,POINT (-67.789471 46.765323)
Beecher Falls,Vermont,0206,US-Canada Border,Nov-23,Train Passengers,0,45.013,-71.505,POINT (-71.505309 45.013411)
International Falls,Minnesota,3604,US-Canada Border,Nov-23,Trucks,4752,48.608,-93.401,POINT (-93.401355 48.6078)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Rail Containers Loaded,0,49.001,-97.557,POINT (-97.557333 49.000527)
Portland,Maine,0101,US-Canada Border,Nov-23,Trains,0,43.659,-70.243,POINT (-70.243056 43.659444)
Antler,North Dakota,3413,US-Canada Border,Nov-23,Trains,0,48.999,-101.296,POINT (-101.296055 48.999472)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Personal Vehicles,405,49,-95.978,POINT (-95.977694 48.999916)
Presidio,Texas,2403,US-Mexico Border,Nov-23,Trains,3,29.562,-104.395,POINT (-104.394907 29.561827)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Personal Vehicle Passengers,141842,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Trains,0,49,-95.978,POINT (-95.977694 48.999916)
Eagle Pass,Texas,2303,US-Mexico Border,Nov-23,Pedestrians,37098,28.705,-100.512,POINT (-100.511977 28.705483)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Trains,28,48.998,-111.96,POINT (-111.959611 48.998388)
Andrade,California,2502,US-Mexico Border,Nov-23,Personal Vehicle Passengers,155422,32.718,-114.728,POINT (-114.72832 32.718143)
Northgate,North Dakota,3406,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-102.275,POINT (-102.27475 48.998833)
Oroville,Washington,3019,US-Canada Border,Nov-23,Buses,32,49,-119.462,POINT (-119.461833 49.000083)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Trucks,4830,48.999,-102.552,POINT (-102.551944 48.998944)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Pedestrians,2,62.615,-141.001,POINT (-141.001444 62.614961)
Nogales,Arizona,2604,US-Mexico Border,Nov-23,Trucks,12335,31.333,-110.943,POINT (-110.942516 31.332839)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Personal Vehicles,34637,47.16,-67.931,POINT (-67.930799 47.159645)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Pedestrians,0,49,-97.207,POINT (-97.206601 49.000171)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Truck Containers Loaded,34322,42.999,-82.424,POINT (-82.423611 42.998611)
Portland,Maine,0101,US-Canada Border,Nov-23,Rail Containers Empty,0,43.659,-70.243,POINT (-70.243056 43.659444)
Fortuna,North Dakota,3417,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-103.809,POINT (-103.80925 48.999555)
Douglas,Arizona,2601,US-Mexico Border,Nov-23,Rail Containers Empty,0,31.334,-109.56,POINT (-109.560344 31.334043)
Portland,Maine,0101,US-Canada Border,Nov-23,Personal Vehicles,3863,43.659,-70.243,POINT (-70.243056 43.659444)
Calexico,California,2503,US-Mexico Border,Nov-23,Train Passengers,154,32.673,-115.388,POINT (-115.388018 32.673389)
Piegan,Montana,3316,US-Canada Border,Nov-23,Personal Vehicle Passengers,9684,48.998,-113.379,POINT (-113.378777 48.998083)
Roma,Texas,2310,US-Mexico Border,Nov-23,Train Passengers,0,26.404,-99.019,POINT (-99.018981 26.403928)
Ferry,Washington,3013,US-Canada Border,Nov-23,Train Passengers,0,49,-118.761,POINT (-118.761166 49.000083)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Pedestrians,898,47.16,-67.931,POINT (-67.930799 47.159645)
Ferry,Washington,3013,US-Canada Border,Nov-23,Personal Vehicles,1209,49,-118.761,POINT (-118.761166 49.000083)
Roosville,Montana,3318,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-115.056,POINT (-115.056027 48.999638)
San Luis,Arizona,2608,US-Mexico Border,Nov-23,Bus Passengers,0,32.485,-114.782,POINT (-114.7822222 32.485)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Personal Vehicles,2236,59.451,-136.362,POINT (-136.361944 59.450556)
Jackman,Maine,0104,US-Canada Border,Nov-23,Pedestrians,72,45.806,-70.397,POINT (-70.396722 45.805661)
Pembina,North Dakota,3401,US-Canada Border,Nov-23,Trains,0,49,-97.237,POINT (-97.237036 49.000453)
Sumas,Washington,3009,US-Canada Border,Nov-23,Bus Passengers,3707,49.002,-122.265,POINT (-122.264805 49.002388)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Bus Passengers,9580,25.952,-97.401,POINT (-97.40067 25.95155)
Trout River,New York,0715,US-Canada Border,Nov-23,Buses,1,44.992,-74.308,POINT (-74.308172 44.992058)
Piegan,Montana,3316,US-Canada Border,Nov-23,Trains,0,48.998,-113.379,POINT (-113.378777 48.998083)
Beecher Falls,Vermont,0206,US-Canada Border,Nov-23,Trains,0,45.013,-71.505,POINT (-71.505309 45.013411)
Blaine,Washington,3004,US-Canada Border,Nov-23,Rail Containers Empty,1208,48.994,-122.749,POINT (-122.748884 48.994045)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Truck Containers Empty,1160,48.998,-111.96,POINT (-111.959611 48.998388)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Train Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Blaine,Washington,3004,US-Canada Border,Nov-23,Rail Containers Loaded,3645,48.994,-122.749,POINT (-122.748884 48.994045)
Kenneth G Ward,Washington,3023,US-Canada Border,Nov-23,Rail Containers Empty,0,49.002,-122.485,POINT (-122.485027 49.002277)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Trucks,564,62.615,-141.001,POINT (-141.001444 62.614961)
Highgate Springs,Vermont,0212,US-Canada Border,Nov-23,Bus Passengers,12301,45.015,-73.085,POINT (-73.085037 45.015414)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Trucks,525,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Trout River,New York,0715,US-Canada Border,Nov-23,Personal Vehicle Passengers,67246,44.992,-74.308,POINT (-74.308172 44.992058)
El Paso,Texas,2402,US-Mexico Border,Nov-23,Trucks,45377,31.764,-106.451,POINT (-106.451188 31.764363)
Roma,Texas,2310,US-Mexico Border,Nov-23,Trains,0,26.404,-99.019,POINT (-99.018981 26.403928)
Ferry,Washington,3013,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-118.761,POINT (-118.761166 49.000083)
Roosville,Montana,3318,US-Canada Border,Nov-23,Trucks,1816,49,-115.056,POINT (-115.056027 48.999638)
Nogales,Arizona,2604,US-Mexico Border,Nov-23,Buses,35,31.333,-110.943,POINT (-110.942516 31.332839)
Laurier,Washington,3016,US-Canada Border,Nov-23,Personal Vehicle Passengers,10563,49,-118.224,POINT (-118.223777 49.000083)
Boundary,Washington,3015,US-Canada Border,Nov-23,Trucks,0,49.001,-117.628,POINT (-117.627583 49.00075)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Trucks,81234,43.095,-79.056,POINT (-79.055847 43.09549)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Bus Passengers,964,49,-97.207,POINT (-97.206601 49.000171)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Trucks,20,49,-98.694,POINT (-98.693777 49.000138)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Rail Containers Loaded,0,26.366,-98.803,POINT (-98.802513 26.365761)
Fortuna,North Dakota,3417,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-103.809,POINT (-103.80925 48.999555)
Calexico,California,2503,US-Mexico Border,Nov-23,Truck Containers Empty,0,32.673,-115.388,POINT (-115.388018 32.673389)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-98.938,POINT (-98.938361 49.000027)
Detroit,Michigan,3801,US-Canada Border,Nov-23,Buses,1620,42.332,-83.048,POINT (-83.047924 42.331685)
Highgate Springs,Vermont,0212,US-Canada Border,Nov-23,Bus Passengers,6083,45.015,-73.085,POINT (-73.085037 45.015414)
Highgate Springs,Vermont,0212,US-Canada Border,Nov-23,Buses,406,45.015,-73.085,POINT (-73.085037 45.015414)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Pedestrians,0,49,-117.299,POINT (-117.299444 48.999972)
Dunseith,North Dakota,3422,US-Canada Border,Nov-23,Truck Containers Empty,173,48.999,-100.052,POINT (-100.052166 48.999277)
Laurier,Washington,3016,US-Canada Border,Nov-23,Trucks,778,49,-118.224,POINT (-118.223777 49.000083)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Personal Vehicles,506,49,-98.938,POINT (-98.938361 49.000027)
Fort Kent,Maine,0110,US-Canada Border,Nov-23,Truck Containers Empty,38,47.249,-68.604,POINT (-68.603918 47.249206)
Pembina,North Dakota,3401,US-Canada Border,Nov-23,Bus Passengers,6568,49,-97.237,POINT (-97.237036 49.000453)
Raymond,Montana,3301,US-Canada Border,Nov-23,Personal Vehicles,1634,48.999,-104.574,POINT (-104.574333 48.999194)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Trucks,83,59.451,-136.362,POINT (-136.361944 59.450556)
Noonan,North Dakota,3420,US-Canada Border,Nov-23,Pedestrians,0,48.999,-103.004,POINT (-103.004361 48.999333)
Whitetail,Montana,3312,US-Canada Border,Nov-23,Personal Vehicles,486,48.999,-105.162,POINT (-105.162324 48.999347)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-97.908,POINT (-97.908416 49.000472)
Santa Teresa,New Mexico,2408,US-Mexico Border,Nov-23,Rail Containers Empty,0,31.784,-106.679,POINT (-106.679437 31.783939)
Presidio,Texas,2403,US-Mexico Border,Nov-23,Bus Passengers,360,29.562,-104.395,POINT (-104.394907 29.561827)
Scobey,Montana,3309,US-Canada Border,Nov-23,Trains,0,49,-105.408,POINT (-105.407638 48.999527)
Ogdensburg,New York,0701,US-Canada Border,Nov-23,Pedestrians,3,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Tornillo,Texas,2404,US-Mexico Border,Nov-23,Personal Vehicles,53183,31.435,-106.143,POINT (-106.142669 31.435334)
Raymond,Montana,3301,US-Canada Border,Nov-23,Trains,0,48.999,-104.574,POINT (-104.574333 48.999194)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Trucks,1785,47.16,-67.931,POINT (-67.930799 47.159645)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Trains,403,42.999,-82.424,POINT (-82.423611 42.998611)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Personal Vehicle Passengers,916,49,-98.694,POINT (-98.693777 49.000138)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Train Passengers,0,49,-101.017,POINT (-101.017277 48.999611)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Buses,4,49,-97.908,POINT (-97.908416 49.000472)
Whitetail,Montana,3312,US-Canada Border,Nov-23,Personal Vehicle Passengers,1399,48.999,-105.162,POINT (-105.162324 48.999347)
Roosville,Montana,3318,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-115.056,POINT (-115.056027 48.999638)
Danville,Washington,3012,US-Canada Border,Nov-23,Train Passengers,61,49,-118.504,POINT (-118.503722 49.000083)
Del Rio,Texas,2302,US-Mexico Border,Nov-23,Personal Vehicle Passengers,437268,29.327,-100.928,POINT (-100.927612 29.326784)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Personal Vehicle Passengers,941059,43.095,-79.056,POINT (-79.055847 43.09549)
Ferry,Washington,3013,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-118.761,POINT (-118.761166 49.000083)
Derby Line,Vermont,0209,US-Canada Border,Nov-23,Trucks,7991,45.006,-72.099,POINT (-72.099279 45.005739)
Jackman,Maine,0104,US-Canada Border,Nov-23,Rail Containers Empty,980,45.806,-70.397,POINT (-70.396722 45.805661)
Ferry,Washington,3013,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-118.761,POINT (-118.761166 49.000083)
Fort Kent,Maine,0110,US-Canada Border,Nov-23,Truck Containers Empty,80,47.249,-68.604,POINT (-68.603918 47.249206)
Portland,Maine,0101,US-Canada Border,Nov-23,Trucks,9,43.659,-70.243,POINT (-70.243056 43.659444)
Limestone,Maine,0118,US-Canada Border,Nov-23,Train Passengers,0,46.925,-67.79,POINT (-67.789597 46.924555)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Truck Containers Empty,0,49.001,-97.557,POINT (-97.557333 49.000527)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Pedestrians,0,44.347,-75.984,POINT (-75.983592 44.347229)
Massena,New York,0704,US-Canada Border,Nov-23,Personal Vehicle Passengers,305269,44.991,-74.74,POINT (-74.739722 44.990556)
Whitlash,Montana,3321,US-Canada Border,Nov-23,Truck Containers Empty,0,48.997,-111.258,POINT (-111.257916 48.99725)
Trout River,New York,0715,US-Canada Border,Nov-23,Trains,61,44.992,-74.308,POINT (-74.308172 44.992058)
Massena,New York,0704,US-Canada Border,Nov-23,Personal Vehicles,73142,44.991,-74.74,POINT (-74.739722 44.990556)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Bus Passengers,17,49,-98.365,POINT (-98.36525 49.00025)
Houlton,Maine,0106,US-Canada Border,Nov-23,Personal Vehicles,35419,46.135,-67.781,POINT (-67.781288 46.134879)
Norton,Vermont,0211,US-Canada Border,Nov-23,Rail Containers Loaded,1398,45.011,-71.793,POINT (-71.793219 45.010771)
Del Rio,Texas,2302,US-Mexico Border,Nov-23,Bus Passengers,579,29.327,-100.928,POINT (-100.927612 29.326784)
Warroad,Minnesota,3423,US-Canada Border,Nov-23,Truck Containers Loaded,0,48.999,-95.377,POINT (-95.376555 48.999)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Train Passengers,0,44.347,-75.984,POINT (-75.983592 44.347229)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Trucks,19,49,-98.694,POINT (-98.693777 49.000138)
Noonan,North Dakota,3420,US-Canada Border,Nov-23,Buses,1,48.999,-103.004,POINT (-103.004361 48.999333)
Laredo,Texas,2304,US-Mexico Border,Nov-23,Truck Containers Loaded,52416,27.5,-99.507,POINT (-99.507412 27.499561)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Trucks,321,62.615,-141.001,POINT (-141.001444 62.614961)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-98.365,POINT (-98.36525 49.00025)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Bus Passengers,101,47.16,-67.931,POINT (-67.930799 47.159645)
Scobey,Montana,3309,US-Canada Border,Nov-23,Buses,1,49,-105.408,POINT (-105.407638 48.999527)
Madawaska,Maine,0109,US-Canada Border,Nov-23,Rail Containers Loaded,0,47.36,-68.329,POINT (-68.328684 47.360052)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Buses,17,49,-97.207,POINT (-97.206601 49.000171)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-98.365,POINT (-98.36525 49.00025)
Roseau,Minnesota,3426,US-Canada Border,Nov-23,Buses,0,49,-95.766,POINT (-95.766469 48.999538)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Buses,0,49,-98.694,POINT (-98.693777 49.000138)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Personal Vehicles,28778,31.784,-107.628,POINT (-107.627948 31.783742)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Rail Containers Empty,0,47.16,-67.931,POINT (-67.930799 47.159645)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.999,-112.788,POINT (-112.78825 48.998555)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Bus Passengers,20,46.45,-67.785,POINT (-67.78484 46.450335)
Norton,Vermont,0211,US-Canada Border,Nov-23,Rail Containers Empty,369,45.011,-71.793,POINT (-71.793219 45.010771)
Calexico East,California,2507,US-Mexico Border,Nov-23,Personal Vehicles,131875,32.673,-115.388,POINT (-115.388018 32.673389)
Richford,Vermont,0203,US-Canada Border,Nov-23,Rail Containers Empty,0,45.012,-72.589,POINT (-72.588559 45.01174)
St John,North Dakota,3405,US-Canada Border,Nov-23,Trains,0,48.999,-99.659,POINT (-99.659111 48.999277)
Grand Portage,Minnesota,3613,US-Canada Border,Nov-23,Bus Passengers,2285,48.001,-89.585,POINT (-89.58515 48.001427)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Train Passengers,0,49,-98.938,POINT (-98.938361 49.000027)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Nov-23,Pedestrians,0,46.509,-84.361,POINT (-84.360833 46.508611)
Naco,Arizona,2603,US-Mexico Border,Nov-23,Buses,0,31.334,-109.948,POINT (-109.948413 31.334084)
Calais,Maine,0115,US-Canada Border,Nov-23,Bus Passengers,313,45.189,-67.275,POINT (-67.275381 45.188548)
Grand Portage,Minnesota,3613,US-Canada Border,Nov-23,Trucks,2753,48.001,-89.585,POINT (-89.58515 48.001427)
Andrade,California,2502,US-Mexico Border,Nov-23,Trains,0,32.718,-114.728,POINT (-114.72832 32.718143)
Turner,Montana,3306,US-Canada Border,Nov-23,Truck Containers Empty,12,49,-108.388,POINT (-108.387916 48.999527)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Truck Containers Empty,1489,48.998,-111.96,POINT (-111.959611 48.998388)
Madawaska,Maine,0109,US-Canada Border,Nov-23,Bus Passengers,18,47.36,-68.329,POINT (-68.328684 47.360052)
Naco,Arizona,2603,US-Mexico Border,Nov-23,Trains,0,31.334,-109.948,POINT (-109.948413 31.334084)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Trucks,139,31.483,-111.544,POINT (-111.544363 31.483039)
Boundary,Washington,3015,US-Canada Border,Nov-23,Pedestrians,0,49.001,-117.628,POINT (-117.627583 49.00075)
Kenneth G Ward,Washington,3023,US-Canada Border,Nov-23,Bus Passengers,1088,49.002,-122.485,POINT (-122.485027 49.002277)
Portland,Maine,0101,US-Canada Border,Nov-23,Personal Vehicles,965,43.659,-70.243,POINT (-70.243056 43.659444)
Danville,Washington,3012,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-118.504,POINT (-118.503722 49.000083)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Bus Passengers,162820,43.095,-79.056,POINT (-79.055847 43.09549)
Norton,Vermont,0211,US-Canada Border,Nov-23,Trains,50,45.011,-71.793,POINT (-71.793219 45.010771)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Rail Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Whitlash,Montana,3321,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.997,-111.258,POINT (-111.257916 48.99725)
Hansboro,North Dakota,3415,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-99.347,POINT (-99.346527 48.999583)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Trains,0,49,-97.908,POINT (-97.908416 49.000472)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Pedestrians,21,48.999,-112.788,POINT (-112.78825 48.998555)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Truck Containers Empty,0,59.63,-135.164,POINT (-135.164444 59.629722)
Champlain Rouses Point,New York,0712,US-Canada Border,Nov-23,Pedestrians,221,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Trains,0,26.366,-98.803,POINT (-98.802513 26.365761)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Personal Vehicles,549,49,-95.978,POINT (-95.977694 48.999916)
Norton,Vermont,0211,US-Canada Border,Nov-23,Truck Containers Loaded,1847,45.011,-71.793,POINT (-71.793219 45.010771)
Calexico,California,2503,US-Mexico Border,Nov-23,Bus Passengers,1041,32.673,-115.388,POINT (-115.388018 32.673389)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Train Passengers,0,46.45,-67.785,POINT (-67.78484 46.450335)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-98.365,POINT (-98.36525 49.00025)
Boundary,Washington,3015,US-Canada Border,Nov-23,Trucks,0,49.001,-117.628,POINT (-117.627583 49.00075)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Bus Passengers,1438,48.998,-111.96,POINT (-111.959611 48.998388)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
Boundary,Washington,3015,US-Canada Border,Nov-23,Trains,0,49.001,-117.628,POINT (-117.627583 49.00075)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Bus Passengers,78,49,-98.365,POINT (-98.36525 49.00025)
Laredo,Texas,2304,US-Mexico Border,Nov-23,Truck Containers Empty,33848,27.5,-99.507,POINT (-99.507412 27.499561)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Pedestrians,14,59.451,-136.362,POINT (-136.361944 59.450556)
El Paso,Texas,2402,US-Mexico Border,Nov-23,Truck Containers Loaded,30446,31.764,-106.451,POINT (-106.451188 31.764363)
Massena,New York,0704,US-Canada Border,Nov-23,Personal Vehicles,112799,44.991,-74.74,POINT (-74.739722 44.990556)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Rail Containers Empty,0,59.63,-135.164,POINT (-135.164444 59.629722)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Trucks,624,49,-97.908,POINT (-97.908416 49.000472)
Vanceboro,Maine,0105,US-Canada Border,Nov-23,Train Passengers,52,45.569,-67.429,POINT (-67.428541 45.568761)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Buses,7,49,-116.499,POINT (-116.49925 48.999861)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Truck Containers Empty,0,46.45,-67.785,POINT (-67.78484 46.450335)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Bus Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Pedestrians,461,47.16,-67.931,POINT (-67.930799 47.159645)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Truck Containers Loaded,18,49,-97.908,POINT (-97.908416 49.000472)
Oroville,Washington,3019,US-Canada Border,Nov-23,Trains,0,49,-119.462,POINT (-119.461833 49.000083)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Trains,0,49,-98.365,POINT (-98.36525 49.00025)
Roosville,Montana,3318,US-Canada Border,Nov-23,Buses,47,49,-115.056,POINT (-115.056027 48.999638)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Pedestrians,1213,48.998,-111.96,POINT (-111.959611 48.998388)
Morgan,Montana,3319,US-Canada Border,Nov-23,Trains,0,49,-107.832,POINT (-107.831819 48.999829)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Buses,21,49,-97.207,POINT (-97.206601 49.000171)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Personal Vehicles,4465,59.451,-136.362,POINT (-136.361944 59.450556)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Bus Passengers,10560,25.952,-97.401,POINT (-97.40067 25.95155)
Progreso,Texas,2309,US-Mexico Border,Nov-23,Rail Containers Loaded,0,26.062,-97.95,POINT (-97.949958 26.062133)
Massena,New York,0704,US-Canada Border,Nov-23,Buses,104,44.991,-74.74,POINT (-74.739722 44.990556)
Calexico,California,2503,US-Mexico Border,Nov-23,Rail Containers Empty,0,32.673,-115.388,POINT (-115.388018 32.673389)
Antler,North Dakota,3413,US-Canada Border,Nov-23,Truck Containers Loaded,0,48.999,-101.296,POINT (-101.296055 48.999472)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Truck Containers Loaded,0,46.765,-67.789,POINT (-67.789471 46.765323)
Danville,Washington,3012,US-Canada Border,Nov-23,Trucks,310,49,-118.504,POINT (-118.503722 49.000083)
Del Rio,Texas,2302,US-Mexico Border,Nov-23,Bus Passengers,598,29.327,-100.928,POINT (-100.927612 29.326784)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Personal Vehicle Passengers,3455,48.999,-112.788,POINT (-112.78825 48.998555)
Lukeville,Arizona,2602,US-Mexico Border,Nov-23,Bus Passengers,858,31.88,-112.817,POINT (-112.817077 31.880195)
Portland,Maine,0101,US-Canada Border,Nov-23,Pedestrians,0,43.659,-70.243,POINT (-70.243056 43.659444)
Sherwood,North Dakota,3414,US-Canada Border,Nov-23,Truck Containers Empty,65,48.999,-101.628,POINT (-101.627527 48.999305)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Personal Vehicles,577,49,-98.938,POINT (-98.938361 49.000027)
Morgan,Montana,3319,US-Canada Border,Nov-23,Buses,0,49,-107.832,POINT (-107.831819 48.999829)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Train Passengers,0,62.615,-141.001,POINT (-141.001444 62.614961)
International Falls,Minnesota,3604,US-Canada Border,Nov-23,Truck Containers Empty,0,48.608,-93.401,POINT (-93.401355 48.6078)
Sherwood,North Dakota,3414,US-Canada Border,Nov-23,Trains,0,48.999,-101.628,POINT (-101.627527 48.999305)
Baudette,Minnesota,3424,US-Canada Border,Nov-23,Pedestrians,139,48.719,-94.59,POINT (-94.590467 48.719109)
Warroad,Minnesota,3423,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.999,-95.377,POINT (-95.376555 48.999)
San Luis,Arizona,2608,US-Mexico Border,Nov-23,Truck Containers Empty,1302,32.485,-114.782,POINT (-114.7822222 32.485)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Buses,2,49,-98.365,POINT (-98.36525 49.00025)
Laurier,Washington,3016,US-Canada Border,Nov-23,Pedestrians,17,49,-118.224,POINT (-118.223777 49.000083)
Tornillo,Texas,2404,US-Mexico Border,Nov-23,Rail Containers Loaded,0,31.435,-106.143,POINT (-106.142669 31.435334)
